subject,neuron,region,FR_accuracy,TC_accuracy,best_bin_ms,best_gamma,n_presentations,n_splits,FR_null_mean,FR_p,FR_coding,TC_null_mean,TC_p,TC_coding,elapsed_seconds
YFL,72,hpc,0.131578947368421,0.219298245614035,75,0.8,114,4,0.10407894736842106,0.21890547263681592,False,0.11157894736842104,0.009950248756218905,True,6.40303635597229
YFL,73,hpc,0.0701754385964912,0.1666666666666666,60,0.2,114,4,0.09995614035087719,0.8905472636815921,False,0.1187719298245614,0.0845771144278607,False,6.355860471725464
YFL,74,hpc,0.087719298245614,0.1666666666666666,150,0.2,114,4,0.1056578947368421,0.7860696517412935,False,0.10789473684210525,0.0845771144278607,False,5.58526349067688
YFL,75,hpc,0.0789473684210526,0.1491228070175438,100,0.2,114,4,0.10289473684210527,0.8159203980099502,False,0.11289473684210526,0.15920398009950248,False,5.869397163391113
YFL,76,hpc,0.0526315789473684,0.1578947368421052,180,0.5,114,4,0.10254385964912281,0.9601990049751243,False,0.10671052631578946,0.0945273631840796,False,5.615505695343018
YFL,77,hpc,0.0526315789473684,0.1052631578947368,225,0.2,114,4,0.10017543859649121,0.9701492537313433,False,0.10491228070175439,0.48258706467661694,False,5.4645349979400635
YFL,78,hpc,0.0964912280701754,0.1666666666666666,150,0.2,114,4,0.1057017543859649,0.6965174129353234,False,0.11021929824561404,0.07462686567164178,False,5.54635763168335
YFL,79,hpc,0.0701754385964912,0.1140350877192982,60,0.2,114,4,0.10201754385964913,0.8905472636815921,False,0.11916666666666668,0.5671641791044776,False,6.333935737609863
YFL,80,ent,0.0789473684210526,0.1403508771929824,60,0.2,114,4,0.10109649122807017,0.8407960199004975,False,0.11517543859649124,0.2935323383084577,False,6.223057985305786
YFL,81,ent,0.131578947368421,0.2105263157894736,90,0.8,114,4,0.10675438596491228,0.25870646766169153,False,0.11710526315789473,0.014925373134328358,True,5.986715316772461
YFL,82,ent,0.1052631578947368,0.1228070175438596,75,0.2,114,4,0.093859649122807,0.38308457711442784,False,0.09728070175438595,0.263681592039801,False,6.0538489818573
YFL,83,ent,0.175438596491228,0.1929824561403508,300,0.2,114,4,0.10706140350877191,0.009950248756218905,True,0.10447368421052632,0.009950248756218905,True,5.284606218338013
YFL,84,ent,0.131578947368421,0.1666666666666666,90,0.5,114,4,0.10425438596491227,0.21393034825870647,False,0.1143859649122807,0.10945273631840796,False,5.876124620437622
YFL,85,ent,0.0614035087719298,0.1666666666666666,60,0.2,114,4,0.10521929824561402,0.9502487562189055,False,0.11618421052631576,0.1044776119402985,False,6.520057678222656
YFL,86,ent,0.087719298245614,0.175438596491228,90,0.2,114,4,0.10451754385964912,0.7661691542288557,False,0.1132017543859649,0.05472636815920398,False,5.869824647903442
YFL,87,ent,0.0789473684210526,0.175438596491228,60,0.8,114,4,0.1031140350877193,0.8258706467661692,False,0.11469298245614035,0.04477611940298507,True,6.672461271286011
YFL,88,ent,0.1491228070175438,0.1491228070175438,900,0.2,114,4,0.10228070175438596,0.06965174129353234,False,0.10228070175438596,0.06965174129353234,False,5.2688212394714355
YFL,89,ent,0.0789473684210526,0.0964912280701754,225,0.8,114,4,0.09578947368421054,0.746268656716418,False,0.09903508771929824,0.5572139303482587,False,5.9955058097839355
YFL,90,ent,0.0614035087719298,0.1140350877192982,75,0.5,114,4,0.10407894736842105,0.9502487562189055,False,0.11293859649122806,0.48258706467661694,False,6.1735968589782715
YFL,91,ent,0.0789473684210526,0.131578947368421,100,0.2,114,4,0.10535087719298243,0.7661691542288557,False,0.11407894736842104,0.34328358208955223,False,5.845076084136963
YFL,92,ent,0.0614035087719298,0.131578947368421,450,0.8,114,4,0.10105263157894737,0.9203980099502488,False,0.10416666666666666,0.24875621890547264,False,5.083860874176025
YFL,93,ent,0.1403508771929824,0.175438596491228,225,0.5,114,4,0.09868421052631579,0.11442786069651742,False,0.10596491228070175,0.03980099502487562,True,5.242094039916992
YFL,94,ent,0.1052631578947368,0.1666666666666666,450,0.5,114,4,0.10539473684210524,0.5074626865671642,False,0.10535087719298247,0.05970149253731343,False,5.160556077957153
