subject,neuron_id,region,best_bin_ms,n_temporal_bins,best_gamma,n_folds,observed_accuracy,mean_shuffle_accuracy,n_shuffles_ge_observed,p_value,number_coding,runtime_sec
YFP,90,hpc,75,12,0.2,9,0.15822784810126583,0.11306962025316455,20,0.1044776119402985,False,4.93492579460144
YFP,91,hpc,900,1,0.2,9,0.06962025316455696,,23,0.11940298507462686,False,1.153263807296753
YFP,92,hpc,60,15,0.2,9,0.13924050632911392,0.1053481012658228,27,0.13930348258706468,False,5.6074378490448
YFP,93,hpc,900,1,0.2,9,0.15822784810126583,0.10398734177215191,17,0.08955223880597014,False,3.014810800552368
YFP,94,hpc,450,2,0.2,9,0.14556962025316456,0.10417721518987343,15,0.07960199004975124,False,3.2387661933898926
YFP,95,hpc,60,15,0.2,9,0.12025316455696203,0.10882911392405063,78,0.39303482587064675,False,5.799621820449829
YFP,96,hpc,75,12,0.5,9,0.15822784810126583,0.10851265822784811,13,0.06965174129353234,False,5.045621871948242
YFP,97,hpc,300,3,0.2,9,0.1518987341772152,0.10664556962025315,8,0.04477611940298507,True,3.413966417312622
YFR,0,hpc,150,6,0.2,10,0.14285714285714285,0.11078947368421051,18,0.0945273631840796,False,5.118070840835571
YFR,1,hpc,450,2,0.2,10,0.14661654135338345,0.10936090225563909,21,0.10945273631840796,False,4.615805387496948
YFR,2,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4246244430541992
YFR,3,hpc,75,12,0.8,10,0.12030075187969924,0.11112781954887216,72,0.36318407960199006,False,6.568738222122192
YFR,4,hpc,180,5,0.2,10,0.13533834586466165,,3,0.01990049751243781,True,1.7409815788269043
YFR,5,hpc,90,10,0.8,10,0.14661654135338345,0.11009398496240602,8,0.04477611940298507,True,6.265356779098511
YFR,6,hpc,150,6,0.2,10,0.10902255639097744,,95,0.47761194029850745,False,4.226288318634033
YFR,7,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4187889099121094
YFR,8,hpc,100,9,0.5,10,0.11654135338345864,0.10840225563909774,74,0.373134328358209,False,5.853621244430542
YFR,9,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4171473979949951
YFR,10,hpc,225,4,0.8,10,0.12781954887218044,,38,0.19402985074626866,False,4.367380380630493
YFR,11,hpc,75,12,0.5,10,0.14285714285714285,0.11092105263157893,13,0.06965174129353234,False,6.806673288345337
YFR,12,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.5181341171264648
YFR,13,hpc,60,15,0.2,10,0.13533834586466165,,37,0.1890547263681592,False,5.758983373641968
YFR,14,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4132523536682129
YFR,15,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4172515869140625
YFR,16,hpc,300,3,0.8,10,0.11278195488721804,0.10872180451127818,93,0.46766169154228854,False,4.668102264404297
YFR,17,hpc,900,1,0.2,10,0.12406015037593984,0.10800751879699247,47,0.23880597014925373,False,4.275737047195435
YFR,18,hpc,75,12,0.8,10,0.15037593984962405,0.1130827067669173,11,0.05970149253731343,False,6.348973274230957
YFR,19,hpc,180,5,0.5,10,0.15413533834586465,0.1126315789473684,9,0.04975124378109453,True,4.879487037658691
YFR,20,hpc,60,15,0.8,10,0.16917293233082706,0.10868421052631579,1,0.009950248756218905,True,7.318702697753906
YFR,21,hpc,180,5,0.5,10,0.14285714285714285,,12,0.06467661691542288,False,4.2311670780181885
YFR,22,hpc,150,6,0.5,10,0.16917293233082706,0.10763157894736843,1,0.009950248756218905,True,5.442662239074707
YFR,23,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.5955765247344971
YFR,24,amy,180,5,0.8,10,0.10902255639097744,0.11120300751879698,109,0.5472636815920398,False,5.277208566665649
YFR,25,amy,100,9,0.2,10,0.12781954887218044,0.10994360902255637,51,0.25870646766169153,False,5.631174325942993
YFR,26,amy,225,4,0.2,10,0.13533834586466165,,21,0.10945273631840796,False,4.685877084732056
YFR,27,amy,75,12,0.2,10,0.16917293233082706,0.1063157894736842,1,0.009950248756218905,True,6.638407945632935
YFR,28,amy,100,9,0.2,10,0.14285714285714285,0.11234962406015037,22,0.11442786069651742,False,5.769762754440308
YFR,29,amy,150,6,0.2,10,0.12781954887218044,,9,0.04975124378109453,True,2.0649209022521973
YFR,30,amy,75,12,0.8,10,0.15789473684210525,0.1137593984962406,6,0.03482587064676617,True,6.087216138839722
YFR,31,amy,60,15,0.5,10,0.17293233082706766,0.10975563909774437,0,0.004975124378109453,True,7.317482948303223
YFR,32,amy,900,1,0.5,10,0.12406015037593984,,42,0.21393034825870647,False,3.6717631816864014
YFR,33,amy,75,12,0.8,10,0.19172932330827067,0.11035714285714285,0,0.004975124378109453,True,6.659578323364258
YFR,34,amy,100,9,0.2,10,0.10526315789473684,,7,0.03980099502487562,True,1.471928358078003
YFR,35,amy,450,2,0.8,10,0.16165413533834586,0.1106766917293233,4,0.024875621890547265,True,4.45084810256958
YFR,36,amy,60,15,0.2,10,0.12781954887218044,,17,0.08955223880597014,False,3.509150981903076
YFR,37,amy,100,9,0.2,10,0.13157894736842105,0.10949248120300752,34,0.17412935323383086,False,6.104320526123047
YFR,38,amy,900,1,0.2,10,0.10902255639097744,,36,0.18407960199004975,False,2.509275436401367
YFR,39,amy,900,1,0.2,10,0.08646616541353383,,162,0.8109452736318408,False,3.514163017272949
YFR,45,amy,225,4,0.8,10,0.12781954887218044,,45,0.22885572139303484,False,4.637316703796387
YFR,46,amy,450,2,0.5,10,0.14285714285714285,,21,0.10945273631840796,False,4.127286911010742
YFR,47,amy,300,3,0.2,10,0.13157894736842105,,32,0.16417910447761194,False,4.331181526184082
YFR,48,amy,300,3,0.2,10,0.11278195488721804,,80,0.40298507462686567,False,4.063180446624756
YFR,49,amy,900,1,0.2,10,0.12781954887218044,0.10783834586466165,43,0.21890547263681592,False,3.9541256427764893
YFR,50,amy,225,4,0.8,10,0.11278195488721804,,82,0.4129353233830846,False,3.8945271968841553
YFR,51,amy,450,2,0.5,10,0.12781954887218044,,46,0.23383084577114427,False,4.172654628753662
YFR,52,amy,900,1,0.5,10,0.11278195488721804,,81,0.4079601990049751,False,3.752028703689575
YFR,53,hpc,150,6,0.2,10,0.14285714285714285,,10,0.05472636815920398,False,4.449027061462402
YFR,54,hpc,150,6,0.5,10,0.11278195488721804,,82,0.4129353233830846,False,4.672735214233398
YFR,55,hpc,90,10,0.8,10,0.13157894736842105,0.10836466165413533,38,0.19402985074626866,False,5.976658821105957
YFR,56,hpc,180,5,0.8,10,0.14661654135338345,,7,0.03980099502487562,True,4.629300832748413
YFR,57,hpc,450,2,0.2,10,0.13909774436090225,0.10842105263157893,21,0.10945273631840796,False,4.343213796615601
YFR,58,hpc,60,15,0.2,10,0.13533834586466165,,31,0.15920398009950248,False,5.712023496627808
YFR,59,hpc,225,4,0.8,10,0.15413533834586465,,1,0.009950248756218905,True,4.722166299819946
YFR,60,hpc,450,2,0.5,10,0.13533834586466165,0.11048872180451128,33,0.1691542288557214,False,4.706442356109619
YFR,61,hpc,90,10,0.5,10,0.16165413533834586,0.11223684210526315,2,0.014925373134328358,True,6.555939435958862
YFR,62,hpc,180,5,0.5,10,0.13909774436090225,0.10990601503759397,23,0.11940298507462686,False,5.168823003768921
YFR,63,hpc,75,12,0.8,10,0.12781954887218044,0.1132706766917293,59,0.29850746268656714,False,6.6794960498809814
YFR,64,hpc,225,4,0.8,10,0.15789473684210525,0.1093796992481203,9,0.04975124378109453,True,5.083441257476807
YFR,65,hpc,900,1,0.2,10,0.12030075187969924,0.10791353383458645,65,0.3283582089552239,False,4.229622840881348
YFR,66,hpc,150,6,0.2,10,0.17293233082706766,0.10654135338345863,0,0.004975124378109453,True,5.414474725723267
YFR,67,hpc,900,1,0.2,10,0.13157894736842105,0.10915413533834585,33,0.1691542288557214,False,4.3118109703063965
YFR,68,hpc,180,5,0.5,10,0.11278195488721804,0.11045112781954886,93,0.46766169154228854,False,5.374923467636108
YFR,69,hpc,60,15,0.2,10,0.13157894736842105,,35,0.1791044776119403,False,6.0123677253723145
YFS,26,amy,300,3,0.5,10,0.14015151515151514,0.11535984848484848,43,0.21890547263681592,False,4.845872640609741
YFS,27,amy,75,12,0.5,10,0.12878787878787878,0.1105871212121212,42,0.21393034825870647,False,6.2512195110321045
YFS,28,amy,180,5,0.2,10,0.10227272727272728,,81,0.4079601990049751,False,3.3222522735595703
YFS,29,amy,60,15,0.2,10,,,0,0.004975124378109453,True,0.45287489891052246
YFS,30,amy,300,3,0.8,10,0.13257575757575757,0.10882575757575758,37,0.1890547263681592,False,4.766095399856567
YFS,31,amy,150,6,0.5,10,0.11742424242424243,0.11083333333333334,83,0.417910447761194,False,5.374964237213135
YFS,32,amy,90,10,0.8,10,0.12121212121212122,0.10901515151515152,68,0.34328358208955223,False,6.343501567840576
YFS,33,amy,60,15,0.2,10,,,0,0.004975124378109453,True,0.4660172462463379
YFS,34,amy,60,15,0.2,10,0.14015151515151514,0.10964015151515152,25,0.12935323383084577,False,7.364248275756836
YFS,35,amy,60,15,0.8,10,0.12121212121212122,0.11032196969696968,61,0.30845771144278605,False,7.4081947803497314
YFS,36,amy,225,4,0.2,10,0.17045454545454544,0.10746212121212122,0,0.004975124378109453,True,5.0110557079315186
YFS,37,hpc,150,6,0.2,10,0.14015151515151514,0.11047348484848485,21,0.10945273631840796,False,5.402510166168213
YFS,38,hpc,450,2,0.2,10,0.09848484848484848,,79,0.39800995024875624,False,3.1820456981658936
YFS,39,hpc,100,9,0.2,10,0.14393939393939395,0.10886363636363637,12,0.06467661691542288,False,6.706214904785156
YFS,40,hpc,60,15,0.2,10,0.125,0.11392045454545453,64,0.32338308457711445,False,7.570593595504761
YFS,41,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.5505554676055908
YFS,42,hpc,225,4,0.5,10,0.13636363636363635,0.11420454545454545,38,0.19402985074626866,False,4.996602535247803
YFS,43,hpc,90,10,0.8,10,0.11363636363636363,0.11037878787878787,93,0.46766169154228854,False,6.31927490234375
YFS,44,hpc,300,3,0.5,10,0.15151515151515152,0.11054924242424242,4,0.024875621890547265,True,4.832153081893921
YFS,45,hpc,300,3,0.5,10,0.15151515151515152,0.1094128787878788,9,0.04975124378109453,True,4.813359022140503
YFS,46,hpc,90,10,0.8,10,0.17424242424242425,0.11484848484848484,1,0.009950248756218905,True,6.312324523925781
YFS,47,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4341011047363281
YFS,48,hpc,150,6,0.5,10,0.13636363636363635,0.10977272727272727,27,0.13930348258706468,False,5.420022249221802
YFS,49,hpc,900,1,0.2,10,0.15151515151515152,0.11143939393939395,14,0.07462686567164178,False,4.268347501754761
YFS,50,hpc,900,1,0.2,10,0.12878787878787878,0.11026515151515152,46,0.23383084577114427,False,4.377350807189941
YFS,51,hpc,90,10,0.5,10,0.125,0.1106439393939394,54,0.2736318407960199,False,6.273806095123291
YFS,52,hpc,60,15,0.2,10,0.17803030303030304,0.11573863636363636,1,0.009950248756218905,True,7.283381938934326
YFS,53,hpc,75,12,0.5,10,0.125,0.1125189393939394,65,0.3283582089552239,False,6.681897163391113
YFS,54,hpc,450,2,0.5,10,0.16287878787878787,0.10962121212121213,4,0.024875621890547265,True,4.58285117149353
YFS,55,hpc,450,2,0.5,10,0.13257575757575757,,22,0.11442786069651742,False,3.8669307231903076
YFS,56,hpc,100,9,0.2,10,0.11742424242424243,0.11198863636363637,78,0.39303482587064675,False,6.0097715854644775
YFS,57,hpc,90,10,0.5,10,0.17045454545454544,0.10967803030303029,2,0.014925373134328358,True,6.287905693054199
YFS,58,hpc,450,2,0.2,10,0.14393939393939395,0.1099621212121212,20,0.1044776119402985,False,4.737707614898682
YFS,59,hpc,90,10,0.2,10,0.10984848484848485,,112,0.5621890547263682,False,6.1697587966918945
YFS,60,hpc,60,15,0.2,10,0.14015151515151514,0.10825757575757576,19,0.09950248756218906,False,7.6421897411346436
YFS,61,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.43757128715515137
YFS,62,hpc,150,6,0.2,10,0.125,,54,0.2736318407960199,False,5.209450006484985
YFS,74,hpc,100,9,0.2,10,0.16287878787878787,0.11071969696969695,3,0.01990049751243781,True,6.563876628875732
YFS,75,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4319276809692383
YFS,76,hpc,450,2,0.8,10,0.14015151515151514,0.10939393939393939,21,0.10945273631840796,False,4.681979417800903
YFS,77,hpc,75,12,0.8,10,0.14393939393939395,0.1115340909090909,18,0.0945273631840796,False,6.706831455230713
YFS,78,hpc,900,1,0.2,10,0.11742424242424243,0.11089015151515151,80,0.40298507462686567,False,4.040919303894043
YFS,79,hpc,60,15,0.2,10,0.11363636363636363,0.11106060606060605,93,0.46766169154228854,False,7.287874937057495
YFS,80,hpc,150,6,0.2,10,0.14772727272727273,0.11051136363636363,10,0.05472636815920398,False,5.4018778800964355
YFS,81,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4450693130493164
YFS,82,hpc,75,12,0.5,10,0.15151515151515152,0.1096780303030303,6,0.03482587064676617,True,6.598827362060547
YFS,83,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.4386122226715088
YFS,84,hpc,90,10,0.2,10,0.13257575757575757,0.10982954545454544,34,0.17412935323383086,False,6.246301651000977
YFS,85,amy,100,9,0.2,10,0.14772727272727273,,12,0.06467661691542288,False,5.457864046096802
YFS,86,amy,90,10,0.8,10,0.14772727272727273,0.11045454545454547,12,0.06467661691542288,False,6.3903539180755615
YFS,87,amy,75,12,0.2,10,0.13257575757575757,0.10767045454545456,28,0.14427860696517414,False,6.8119800090789795
YFS,88,amy,90,10,0.2,10,0.125,0.10960227272727273,57,0.2885572139303483,False,6.350400447845459
YFS,89,amy,225,4,0.8,10,0.12121212121212122,,22,0.11442786069651742,False,3.182677745819092
YFS,90,amy,90,10,0.5,10,0.1553030303030303,0.11344696969696969,12,0.06467661691542288,False,6.625425815582275
YFS,91,amy,60,15,0.2,10,,,0,0.004975124378109453,True,0.5267961025238037
YFS,92,amy,900,1,0.2,10,0.12878787878787878,,15,0.07960199004975124,False,3.3233070373535156
YFS,93,amy,225,4,0.2,10,0.13636363636363635,0.1084659090909091,28,0.14427860696517414,False,5.142882585525513
YFS,94,amy,300,3,0.5,10,0.17424242424242425,0.11107954545454547,1,0.009950248756218905,True,4.806665420532227
YFS,95,amy,100,9,0.5,10,0.1553030303030303,0.1109090909090909,6,0.03482587064676617,True,5.961241960525513
YFT,9,ent,300,3,0.5,10,0.1278825995807128,0.1100104821802935,26,0.13432835820895522,False,7.616768836975098
YFT,10,ent,60,15,0.2,10,0.1320754716981132,,4,0.024875621890547265,True,4.398913621902466
YFT,11,ent,150,6,0.2,10,0.129979035639413,,13,0.06965174129353234,False,6.428628206253052
YFT,12,ent,450,2,0.8,10,0.16352201257861634,0.11084905660377357,0,0.004975124378109453,True,7.185648441314697
YFT,13,ent,150,6,0.2,10,0.129979035639413,,12,0.06467661691542288,False,6.059625148773193
YFT,14,ent,100,9,0.8,10,0.12368972746331237,,38,0.19402985074626866,False,7.450643539428711
YFT,15,ent,150,6,0.8,10,0.13417190775681342,0.1119706498951782,20,0.1044776119402985,False,7.670435667037964
YFT,16,ent,60,15,0.2,10,0.13836477987421383,0.10984276729559748,8,0.04477611940298507,True,9.878965854644775
YFT,17,hpc,900,1,0.2,10,0.14675052410901468,0.10867924528301888,3,0.01990049751243781,True,6.800259351730347
YFT,18,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.8187015056610107
YFT,19,hpc,450,2,0.8,10,0.12368972746331237,0.10952830188679245,38,0.19402985074626866,False,7.062116861343384
YFT,20,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.6489248275756836
YFT,21,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.6452639102935791
YFT,22,hpc,100,9,0.5,10,0.129979035639413,,17,0.08955223880597014,False,8.020499229431152
YFT,23,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.6315431594848633
YFT,24,hpc,100,9,0.2,10,0.14465408805031446,0.11081761006289308,2,0.014925373134328358,True,7.981018781661987
YFT,25,hpc,300,3,0.2,10,0.12578616352201258,0.11148846960167713,43,0.21890547263681592,False,7.341639995574951
YFT,26,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.7008962631225586
YFT,27,hpc,180,5,0.2,10,0.12578616352201258,0.10875262054507338,28,0.14427860696517414,False,7.548821926116943
YFT,28,hpc,225,4,0.2,10,0.11949685534591195,,5,0.029850746268656716,True,3.5176358222961426
YFT,29,hpc,225,4,0.8,10,0.12578616352201258,0.10966457023060797,29,0.14925373134328357,False,7.474787473678589
YFT,30,hpc,60,15,0.2,10,,,0,0.004975124378109453,True,0.6618747711181641
YFT,31,hpc,300,3,0.2,10,0.14046121593291405,0.11078616352201259,4,0.024875621890547265,True,7.477811336517334
YFT,32,amy,300,3,0.8,10,0.1320754716981132,0.1101781970649895,26,0.13432835820895522,False,7.147266387939453
YFT,33,amy,900,1,0.2,10,0.1278825995807128,0.11036687631027255,35,0.1791044776119403,False,6.775960922241211
YFT,34,amy,60,15,0.2,10,0.11740041928721175,0.11161425576519916,73,0.3681592039800995,False,9.982016324996948
YFT,35,amy,180,5,0.5,10,0.14046121593291405,0.11049266247379455,14,0.07462686567164178,False,7.9716572761535645
YFT,36,amy,100,9,0.5,10,0.1320754716981132,0.10977987421383649,22,0.11442786069651742,False,8.808785915374756
YFT,37,amy,180,5,0.5,10,0.14046121593291405,0.10959119496855346,10,0.05472636815920398,False,7.8846306800842285
YFT,38,amy,60,15,0.2,10,0.12159329140461216,0.11135220125786162,58,0.2935323383084577,False,9.626179695129395
YFT,39,amy,225,4,0.8,10,0.129979035639413,0.10991614255765199,25,0.12935323383084577,False,7.59552526473999
YFT,40,hpc,150,6,0.2,10,0.11949685534591195,0.11031446540880502,66,0.3333333333333333,False,8.042826652526855
YFT,41,hpc,225,4,0.8,10,0.1111111111111111,0.109979035639413,98,0.4925373134328358,False,7.618297576904297
YFT,42,hpc,450,2,0.5,10,0.1320754716981132,0.11158280922431865,23,0.11940298507462686,False,7.132197380065918
YFT,43,hpc,225,4,0.8,10,0.12578616352201258,,33,0.1691542288557214,False,7.098836660385132
YFT,44,hpc,150,6,0.2,10,0.1111111111111111,,97,0.48756218905472637,False,7.141973257064819
YFT,45,hpc,75,12,0.2,10,0.13417190775681342,0.1131132075471698,22,0.11442786069651742,False,9.388288259506226
YFT,46,hpc,450,2,0.8,10,0.1509433962264151,0.11058700209643606,3,0.01990049751243781,True,7.1663291454315186
YFT,47,hpc,150,6,0.2,10,0.12159329140461216,0.11047169811320755,56,0.2835820895522388,False,8.052314043045044
YFT,48,hpc,450,2,0.8,10,0.12368972746331237,0.1100524109014675,48,0.24378109452736318,False,7.198289394378662
YFT,49,hpc,225,4,0.2,10,0.16142557651991615,0.11266247379454927,0,0.004975124378109453,True,7.652206182479858
YFT,50,hpc,300,3,0.8,10,0.14465408805031446,0.10916142557651991,1,0.009950248756218905,True,7.403973817825317
YFT,51,hpc,100,9,0.8,10,0.14675052410901468,0.11193920335429769,8,0.04477611940298507,True,8.90627646446228
YFT,69,ent,100,9,0.2,10,0.11530398322851153,,74,0.373134328358209,False,7.718893766403198
YFT,70,ent,180,5,0.8,10,0.11949685534591195,0.1111111111111111,69,0.3482587064676617,False,8.314923286437988
YFT,71,ent,100,9,0.5,10,0.1278825995807128,0.1119182389937107,37,0.1890547263681592,False,8.714170217514038
YFT,72,ent,60,15,0.8,10,0.12159329140461216,0.11142557651991612,53,0.26865671641791045,False,10.142461061477661
YFT,73,ent,60,15,0.2,10,0.09433962264150944,0.10850104821802933,161,0.8059701492537313,False,9.740457534790039
YFT,74,ent,100,9,0.5,10,0.14465408805031446,0.11067085953878406,1,0.009950248756218905,True,8.844890356063843
YFT,75,ent,300,3,0.5,10,0.14255765199161424,0.10988469601677149,7,0.03980099502487562,True,7.136265516281128
YFT,76,ent,180,5,0.5,10,0.14046121593291405,0.11237945492662473,14,0.07462686567164178,False,7.707936525344849
YFT,77,ent,180,5,0.2,10,0.14046121593291405,0.1129035639412998,14,0.07462686567164178,False,7.6987831592559814
YFU,0,amy,900,1,0.2,10,0.1214574898785425,0.11070850202429149,49,0.24875621890547264,False,7.02942419052124
YFU,1,amy,60,15,0.8,10,0.13765182186234817,0.11039473684210527,11,0.05970149253731343,False,10.22584342956543
YFU,2,amy,300,3,0.2,10,0.12348178137651822,0.11097165991902834,54,0.2736318407960199,False,7.556301832199097
YFU,3,amy,450,2,0.5,10,0.15587044534412955,0.11036437246963562,2,0.014925373134328358,True,7.343631982803345
YFU,4,amy,300,3,0.2,10,0.1194331983805668,,11,0.05970149253731343,False,3.25067138671875
YFU,5,amy,100,9,0.5,10,0.10931174089068826,0.11106275303643726,115,0.5771144278606966,False,8.800837755203247
YFU,6,amy,150,6,0.5,10,0.10931174089068826,0.11034412955465585,116,0.582089552238806,False,8.266189575195312
YFU,7,amy,180,5,0.8,10,0.13360323886639677,0.11062753036437246,19,0.09950248756218906,False,8.133492469787598
YFU,8,amy,100,9,0.2,10,0.1194331983805668,0.10950404858299595,61,0.30845771144278605,False,8.988327264785767
YFU,9,amy,100,9,0.8,10,0.10121457489878542,0.11246963562753037,151,0.7562189054726368,False,8.92742371559143
YFU,10,amy,150,6,0.8,10,0.10526315789473684,0.10963562753036438,122,0.6119402985074627,False,8.248702764511108
YFU,11,amy,100,9,0.5,10,0.11133603238866396,0.10800607287449393,88,0.4427860696517413,False,8.958858728408813
YFU,20,hpc,60,15,0.5,10,0.12955465587044535,0.10983805668016196,21,0.10945273631840796,False,10.321836948394775
YFU,21,hpc,900,1,0.2,10,0.13765182186234817,0.11130566801619433,9,0.04975124378109453,True,7.047664642333984
YFU,22,hpc,900,1,0.2,10,0.1417004048582996,0.10968623481781377,6,0.03482587064676617,True,6.93486213684082
YFU,23,hpc,100,9,0.5,10,0.1437246963562753,0.11290485829959515,5,0.029850746268656716,True,8.93162989616394
YFU,24,hpc,225,4,0.8,10,0.12753036437246965,0.11274291497975707,45,0.22885572139303484,False,8.003056049346924
YFU,25,hpc,180,5,0.8,10,0.13157894736842105,0.10808704453441295,18,0.0945273631840796,False,8.84373140335083
YFU,26,hpc,60,15,0.5,10,0.12348178137651822,0.11257085020242914,56,0.2835820895522388,False,10.236138343811035
YFU,27,hpc,180,5,0.8,10,0.13157894736842105,0.11030364372469637,19,0.09950248756218906,False,8.061743974685669
YFU,28,hpc,60,15,0.8,10,0.1396761133603239,0.10964574898785426,9,0.04975124378109453,True,10.263970136642456
YFU,29,hpc,75,12,0.2,10,0.1437246963562753,0.10803643724696357,4,0.024875621890547265,True,9.604975700378418
YFU,30,hpc,900,1,0.2,10,0.1437246963562753,0.11091093117408908,2,0.014925373134328358,True,7.081727743148804
YFU,31,hpc,180,5,0.2,10,0.13562753036437247,0.10677125506072872,10,0.05472636815920398,False,7.986748218536377
YFU,32,hpc,225,4,0.8,10,0.13360323886639677,0.11072874493927126,18,0.0945273631840796,False,8.123831987380981
YFU,33,hpc,60,15,0.8,10,0.15789473684210525,0.11162955465587046,2,0.014925373134328358,True,11.046645402908325
YFU,34,hpc,900,1,0.2,10,0.1214574898785425,0.10969635627530364,46,0.23383084577114427,False,6.592813968658447
YFU,35,hpc,60,15,0.2,10,0.1194331983805668,0.11098178137651821,70,0.35323383084577115,False,10.270957469940186
YFU,36,hpc,900,1,0.2,10,0.12955465587044535,0.10892712550607288,21,0.10945273631840796,False,6.971583127975464
YFU,37,hpc,900,1,0.2,10,0.12550607287449392,0.10973684210526315,34,0.17412935323383086,False,6.895130634307861
YFU,38,hpc,100,9,0.8,10,0.15587044534412955,0.11144736842105264,0,0.004975124378109453,True,8.831980228424072
YFU,39,hpc,225,4,0.2,10,0.15182186234817813,0.10740890688259108,3,0.01990049751243781,True,7.56785249710083
YFU,40,hpc,450,2,0.5,10,0.1214574898785425,0.10909919028340082,44,0.22388059701492538,False,7.352400064468384
YFU,41,hpc,90,10,0.2,10,0.1214574898785425,0.11118421052631579,62,0.31343283582089554,False,9.283984422683716
YFU,42,hpc,150,6,0.8,10,0.14979757085020243,0.10932186234817813,1,0.009950248756218905,True,8.81179141998291
YFU,43,amy,180,5,0.8,10,0.15384615384615385,0.11181174089068825,2,0.014925373134328358,True,8.12893795967102
YFU,44,amy,150,6,0.2,10,0.11336032388663968,,58,0.2935323383084577,False,6.3501739501953125
YFU,45,amy,60,15,0.8,10,0.145748987854251,0.1099089068825911,5,0.029850746268656716,True,10.311337232589722
YFU,46,amy,60,15,0.5,10,0.13157894736842105,0.10928137651821862,19,0.09950248756218906,False,10.272840738296509
YFU,47,amy,75,12,0.2,10,0.12753036437246965,0.11021255060728745,32,0.16417910447761194,False,9.645784378051758
YFU,48,amy,900,1,0.2,10,0.145748987854251,0.11023279352226721,7,0.03980099502487562,True,6.93676495552063
YFU,49,amy,450,2,0.2,10,0.1437246963562753,0.10931174089068825,8,0.04477611940298507,True,7.390472412109375
YFU,50,amy,60,15,0.2,10,0.1214574898785425,0.11126518218623482,58,0.2935323383084577,False,10.431054830551147
YFU,51,amy,180,5,0.5,10,0.14979757085020243,0.11051619433198381,6,0.03482587064676617,True,8.024616956710815
YFU,52,amy,60,15,0.8,10,0.1437246963562753,0.110334008097166,2,0.014925373134328358,True,10.885012865066528
YFU,53,amy,150,6,0.2,10,0.1396761133603239,0.11050607287449392,6,0.03482587064676617,True,8.353726863861084
YFU,54,hpc,180,5,0.5,10,0.14979757085020243,0.11030364372469637,2,0.014925373134328358,True,7.996406316757202
YFU,55,hpc,90,10,0.2,10,0.13562753036437247,0.11258097165991902,18,0.0945273631840796,False,9.189205408096313
YFU,56,hpc,60,15,0.2,10,0.14979757085020243,0.10941295546558705,1,0.009950248756218905,True,10.301132917404175
YFU,57,hpc,90,10,0.2,10,0.13157894736842105,0.10921052631578947,20,0.1044776119402985,False,9.224294662475586
YFU,58,hpc,180,5,0.2,10,0.13360323886639677,0.10815789473684209,18,0.0945273631840796,False,8.05607295036316
YFU,59,hpc,900,1,0.2,10,0.11740890688259109,0.1113663967611336,73,0.3681592039800995,False,7.024568557739258
YFU,60,hpc,75,12,0.5,10,0.13765182186234817,0.1098582995951417,8,0.04477611940298507,True,9.600668907165527
YFU,61,hpc,100,9,0.2,10,0.1417004048582996,0.11003036437246962,15,0.07960199004975124,False,8.955867052078247
YFU,62,hpc,900,1,0.2,10,0.12955465587044535,0.11032388663967611,26,0.13432835820895522,False,7.002922058105469
YFU,63,hpc,150,6,0.2,10,0.12550607287449392,0.10780364372469635,30,0.15422885572139303,False,8.228742599487305
YFU,64,hpc,150,6,0.2,10,0.14777327935222673,0.11020242914979757,2,0.014925373134328358,True,8.25281023979187
YFU,65,hpc,900,1,0.2,10,0.12348178137651822,0.10904858299595141,40,0.20398009950248755,False,7.028930902481079
YFU,66,hpc,450,2,0.5,10,0.13562753036437247,0.11069838056680162,14,0.07462686567164178,False,7.305900812149048
YFU,67,hpc,60,15,0.2,10,0.1437246963562753,0.11097165991902834,6,0.03482587064676617,True,10.667676448822021
YFU,68,hpc,150,6,0.8,10,0.12550607287449392,0.1101923076923077,39,0.19900497512437812,False,8.911626815795898
YFU,69,hpc,150,6,0.5,10,0.1417004048582996,0.11031376518218625,7,0.03980099502487562,True,8.615274429321289
