subject,neuron_id,region,best_bin_ms,n_temporal_bins,best_gamma,n_folds,observed_accuracy,mean_shuffle_accuracy,n_shuffles_ge_observed,p_value,number_coding,runtime_sec
YFS,55,hpc,100.0,9.0,0.8,10.0,0.16287878787878787,0.11013257575757575,0.0,0.004975124378109453,True,8.277162551879883
YFS,56,hpc,75.0,12.0,0.2,10.0,0.13257575757575757,0.11041666666666666,35.0,0.1791044776119403,False,8.190698862075806
YFS,57,hpc,90.0,10.0,0.5,10.0,0.17045454545454544,0.10967803030303029,2.0,0.014925373134328358,True,8.153475999832153
YFS,58,hpc,450.0,2.0,0.2,10.0,0.14393939393939395,0.1099621212121212,20.0,0.1044776119402985,False,7.815418481826782
YFS,59,hpc,450.0,2.0,0.2,10.0,0.10227272727272728,0.10924242424242424,135.0,0.6766169154228856,False,7.456587553024292
YFS,60,hpc,60.0,15.0,0.2,10.0,0.14015151515151514,0.10825757575757576,19.0,0.09950248756218906,False,8.204497814178467
YFS,61,hpc,60.0,15.0,0.2,10.0,0.12121212121212122,0.11899621212121213,161.0,0.8059701492537313,False,7.648435831069946
YFS,62,hpc,900.0,1.0,0.2,10.0,0.125,0.11028409090909091,56.0,0.2835820895522388,False,7.398117542266846
YFS,74,hpc,100.0,9.0,0.2,10.0,0.16287878787878787,0.11071969696969695,3.0,0.01990049751243781,True,7.678227186203003
YFS,75,hpc,450.0,2.0,0.8,10.0,0.13257575757575757,0.11727272727272726,9.0,0.04975124378109453,True,7.619840860366821
YFS,76,hpc,450.0,2.0,0.8,10.0,0.14015151515151514,0.10939393939393939,21.0,0.10945273631840796,False,7.729832887649536
YFS,77,hpc,75.0,12.0,0.8,10.0,0.14393939393939395,0.1115340909090909,18.0,0.0945273631840796,False,7.952030420303345
YFS,78,hpc,60.0,15.0,0.2,10.0,0.11742424242424243,0.1105871212121212,74.0,0.373134328358209,False,8.341457605361938
YFS,79,hpc,60.0,15.0,0.2,10.0,0.11363636363636363,0.11106060606060605,93.0,0.46766169154228854,False,7.794933080673218
YFS,80,hpc,150.0,6.0,0.2,10.0,0.14772727272727273,0.11051136363636363,10.0,0.05472636815920398,False,7.822017431259155
YFS,81,hpc,300.0,3.0,0.5,10.0,0.11742424242424243,0.11253787878787878,89.0,0.44776119402985076,False,7.732290983200073
YFS,82,hpc,75.0,12.0,0.5,10.0,0.15151515151515152,0.1096780303030303,6.0,0.03482587064676617,True,7.937829256057739
YFS,83,hpc,75.0,12.0,0.5,10.0,0.11363636363636363,0.11151515151515153,109.0,0.5472636815920398,False,7.791543960571289
YFS,84,hpc,90.0,10.0,0.2,10.0,0.13257575757575757,0.10982954545454544,34.0,0.17412935323383086,False,8.074808120727539
YFS,85,amy,60.0,15.0,0.8,10.0,0.13636363636363635,0.11075757575757575,36.0,0.18407960199004975,False,7.809117555618286
YFS,86,amy,90.0,10.0,0.8,10.0,0.14772727272727273,0.11045454545454547,12.0,0.06467661691542288,False,7.992316007614136
YFS,87,amy,75.0,12.0,0.2,10.0,0.13257575757575757,0.10767045454545456,28.0,0.14427860696517414,False,8.273388147354126
YFS,88,amy,90.0,10.0,0.2,10.0,0.125,0.10960227272727273,57.0,0.2885572139303483,False,8.152751684188843
YFS,89,amy,75.0,12.0,0.5,10.0,0.12878787878787878,0.11009469696969697,36.0,0.18407960199004975,False,8.036992073059082
YFS,90,amy,90.0,10.0,0.5,10.0,0.1553030303030303,0.11344696969696969,12.0,0.06467661691542288,False,7.25361967086792
YFS,91,amy,180.0,5.0,0.5,10.0,0.125,0.1100378787878788,47.0,0.23880597014925373,False,8.069183826446533
YFS,92,amy,60.0,15.0,0.2,10.0,0.15151515151515152,0.11017045454545453,2.0,0.014925373134328358,True,8.089689254760742
YFS,93,amy,225.0,4.0,0.8,10.0,0.13636363636363635,0.10854166666666668,28.0,0.14427860696517414,False,7.787180185317993
YFS,94,amy,300.0,3.0,0.5,10.0,0.17424242424242425,0.11107954545454547,1.0,0.009950248756218905,True,7.894282579421997
YFS,95,amy,100.0,9.0,0.8,10.0,0.17803030303030304,0.11157196969696971,0.0,0.004975124378109453,True,8.041966199874878
YFT,9,ent,450.0,2.0,0.8,10.0,0.1278825995807128,0.11122641509433961,36.0,0.18407960199004975,False,12.41683316230774
YFT,10,ent,450.0,2.0,0.8,10.0,0.12368972746331237,0.11026205450733752,43.0,0.21890547263681592,False,11.910715579986572
YFT,11,ent,90.0,10.0,0.8,10.0,0.1530398322851153,0.1101781970649895,1.0,0.009950248756218905,True,12.5594961643219
YFT,12,ent,450.0,2.0,0.8,10.0,0.16352201257861634,0.11087002096436059,0.0,0.004975124378109453,True,11.934534311294556
YFT,13,ent,75.0,12.0,0.8,10.0,0.14046121593291405,0.1131341719077568,8.0,0.04477611940298507,True,12.467378854751587
YFT,14,ent,900.0,1.0,0.2,10.0,0.11530398322851153,0.11172955974842766,94.0,0.472636815920398,False,11.454968452453613
YFT,15,ent,225.0,4.0,0.2,10.0,0.14675052410901468,0.11009433962264151,7.0,0.03980099502487562,True,11.42114806175232
YFT,16,ent,100.0,9.0,0.8,10.0,0.14046121593291405,0.10966457023060798,5.0,0.029850746268656716,True,12.398571968078613
YFT,17,hpc,900.0,1.0,0.2,10.0,0.14675052410901468,0.10867924528301888,3.0,0.01990049751243781,True,12.226771354675293
YFT,18,hpc,300.0,3.0,0.5,10.0,0.1320754716981132,0.11174004192872118,18.0,0.0945273631840796,False,12.357449769973755
YFT,19,hpc,100.0,9.0,0.2,10.0,0.12368972746331237,0.10972746331236896,39.0,0.19900497512437812,False,12.498300313949585
YFT,20,hpc,60.0,15.0,0.2,10.0,0.09853249475890985,0.11091194968553458,181.0,0.9054726368159204,False,12.688833236694336
YFT,21,hpc,100.0,9.0,0.8,10.0,0.13626834381551362,0.11340670859538783,9.0,0.04975124378109453,True,12.765272855758667
YFT,22,hpc,90.0,10.0,0.5,10.0,0.129979035639413,0.11005241090146749,22.0,0.11442786069651742,False,13.536427736282349
YFT,23,hpc,75.0,12.0,0.5,10.0,0.10062893081761007,0.11032494758909853,172.0,0.8606965174129353,False,14.022599697113037
YFT,24,hpc,90.0,10.0,0.8,10.0,0.15723270440251572,0.11042976939203354,1.0,0.009950248756218905,True,13.25066065788269
YFT,25,hpc,300.0,3.0,0.2,10.0,0.12578616352201258,0.11148846960167713,43.0,0.21890547263681592,False,12.832308530807495
YFT,26,hpc,300.0,3.0,0.5,10.0,0.10482180293501048,0.10976939203354297,139.0,0.6965174129353234,False,12.803243398666382
YFT,27,hpc,150.0,6.0,0.2,10.0,0.13836477987421383,0.109979035639413,7.0,0.03980099502487562,True,13.086267709732056
YFT,28,hpc,90.0,10.0,0.2,10.0,0.12578616352201258,0.10993710691823899,26.0,0.13432835820895522,False,13.33159065246582
YFT,29,hpc,60.0,15.0,0.2,10.0,0.1278825995807128,0.11039832285115304,27.0,0.13930348258706468,False,13.530638933181763
YFT,30,hpc,60.0,15.0,0.2,10.0,0.1069182389937107,0.11071278825995806,131.0,0.6567164179104478,False,13.333682537078857
YFT,31,hpc,300.0,3.0,0.2,10.0,0.14046121593291405,0.11078616352201259,4.0,0.024875621890547265,True,12.54489779472351
YFT,32,amy,90.0,10.0,0.8,10.0,0.14255765199161424,0.110083857442348,4.0,0.024875621890547265,True,12.840580940246582
YFT,33,amy,100.0,9.0,0.8,10.0,0.13626834381551362,0.11147798742138365,23.0,0.11940298507462686,False,12.814812898635864
YFT,34,amy,100.0,9.0,0.5,10.0,0.11530398322851153,0.11251572327044025,89.0,0.44776119402985076,False,12.752347230911255
YFT,35,amy,75.0,12.0,0.2,10.0,0.14675052410901468,0.11046121593291405,11.0,0.05970149253731343,False,13.159790754318237
YFT,36,amy,100.0,9.0,0.5,10.0,0.1320754716981132,0.10977987421383649,21.0,0.10945273631840796,False,13.3022780418396
YFT,37,amy,180.0,5.0,0.5,10.0,0.14046121593291405,0.10959119496855346,10.0,0.05472636815920398,False,13.012809038162231
YFT,38,amy,60.0,15.0,0.2,10.0,0.11320754716981132,0.11121593291404612,94.0,0.472636815920398,False,13.836519479751587
YFT,39,amy,60.0,15.0,0.8,10.0,0.13417190775681342,0.11135220125786162,23.0,0.11940298507462686,False,13.535254001617432
YFT,40,hpc,150.0,6.0,0.2,10.0,0.11949685534591195,0.11031446540880502,66.0,0.3333333333333333,False,12.494597673416138
YFT,41,hpc,225.0,4.0,0.8,10.0,0.1111111111111111,0.109979035639413,98.0,0.4925373134328358,False,12.71681022644043
YFT,42,hpc,450.0,2.0,0.5,10.0,0.1320754716981132,0.11158280922431865,23.0,0.11940298507462686,False,13.121145725250244
YFT,43,hpc,100.0,9.0,0.5,10.0,0.13417190775681342,0.11075471698113208,13.0,0.06965174129353234,False,13.038167476654053
YFT,44,hpc,450.0,2.0,0.5,10.0,0.10272536687631027,0.1109433962264151,145.0,0.7263681592039801,False,12.711178302764893
YFT,45,hpc,75.0,12.0,0.2,10.0,0.13417190775681342,0.1131132075471698,22.0,0.11442786069651742,False,13.036026954650879
YFT,46,hpc,450.0,2.0,0.8,10.0,0.1509433962264151,0.11058700209643606,3.0,0.01990049751243781,True,12.980509281158447
YFT,47,hpc,150.0,6.0,0.2,10.0,0.12159329140461216,0.11047169811320755,56.0,0.2835820895522388,False,12.485228776931763
YFT,48,hpc,450.0,2.0,0.8,10.0,0.12368972746331237,0.1100524109014675,48.0,0.24378109452736318,False,12.354373455047607
YFT,49,hpc,225.0,4.0,0.2,10.0,0.16142557651991615,0.11266247379454927,0.0,0.004975124378109453,True,13.061859846115112
YFT,50,hpc,300.0,3.0,0.8,10.0,0.14465408805031446,0.10916142557651991,1.0,0.009950248756218905,True,12.38645339012146
YFT,51,hpc,100.0,9.0,0.8,10.0,0.14255765199161424,0.1120964360587002,12.0,0.06467661691542288,False,13.242078065872192
YFT,69,ent,100.0,9.0,0.5,10.0,0.1111111111111111,0.11269392033542976,106.0,0.5323383084577115,False,12.289383888244629
YFT,70,ent,180.0,5.0,0.8,10.0,0.11949685534591195,0.1111111111111111,69.0,0.3482587064676617,False,12.526506662368774
YFT,71,ent,100.0,9.0,0.5,10.0,0.1278825995807128,0.11188679245283019,36.0,0.18407960199004975,False,13.706394672393799
YFT,72,ent,60.0,15.0,0.8,10.0,0.12159329140461216,0.11142557651991612,53.0,0.26865671641791045,False,12.955323219299316
YFT,73,ent,90.0,10.0,0.2,10.0,0.10482180293501048,0.10839622641509433,112.0,0.5621890547263682,False,12.230044603347778
YFT,74,ent,100.0,9.0,0.5,10.0,0.14465408805031446,0.11067085953878406,1.0,0.009950248756218905,True,12.148772954940796
YFT,75,ent,300.0,3.0,0.5,10.0,0.14255765199161424,0.10988469601677149,7.0,0.03980099502487562,True,12.228787422180176
YFT,76,ent,75.0,12.0,0.2,10.0,0.14675052410901468,0.11440251572327043,8.0,0.04477611940298507,True,12.836683511734009
YFT,77,ent,180.0,5.0,0.2,10.0,0.14046121593291405,0.1129035639412998,14.0,0.07462686567164178,False,12.776512622833252
YFU,0,amy,900.0,1.0,0.2,10.0,0.1214574898785425,0.11070850202429149,49.0,0.24875621890547264,False,12.41055154800415
YFU,1,amy,60.0,15.0,0.8,10.0,0.13765182186234817,0.11039473684210527,11.0,0.05970149253731343,False,14.346378087997437
YFU,2,amy,300.0,3.0,0.2,10.0,0.12348178137651822,0.11097165991902834,54.0,0.2736318407960199,False,13.094758749008179
YFU,3,amy,450.0,2.0,0.5,10.0,0.15587044534412955,0.11036437246963562,2.0,0.014925373134328358,True,12.988179922103882
YFU,4,amy,225.0,4.0,0.5,10.0,0.12348178137651822,0.10965587044534413,39.0,0.19900497512437812,False,12.467530012130737
YFU,5,amy,100.0,9.0,0.5,10.0,0.10931174089068826,0.11106275303643726,115.0,0.5771144278606966,False,12.901432991027832
YFU,6,amy,150.0,6.0,0.5,10.0,0.10931174089068826,0.11034412955465585,116.0,0.582089552238806,False,13.053512334823608
YFU,7,amy,180.0,5.0,0.8,10.0,0.13360323886639677,0.11062753036437246,19.0,0.09950248756218906,False,12.937299251556396
YFU,8,amy,100.0,9.0,0.2,10.0,0.1194331983805668,0.10950404858299595,61.0,0.30845771144278605,False,13.398880243301392
YFU,9,amy,100.0,9.0,0.8,10.0,0.10121457489878542,0.11246963562753037,151.0,0.7562189054726368,False,13.25719928741455
YFU,10,amy,150.0,6.0,0.8,10.0,0.10526315789473684,0.10963562753036438,122.0,0.6119402985074627,False,13.26016879081726
YFU,11,amy,100.0,9.0,0.5,10.0,0.11133603238866396,0.10800607287449393,88.0,0.4427860696517413,False,13.341696977615356
YFU,20,hpc,60.0,15.0,0.5,10.0,0.12955465587044535,0.10983805668016196,21.0,0.10945273631840796,False,12.442589044570923
YFU,21,hpc,900.0,1.0,0.2,10.0,0.13765182186234817,0.11130566801619433,9.0,0.04975124378109453,True,11.728219270706177
YFU,22,hpc,900.0,1.0,0.2,10.0,0.1417004048582996,0.10968623481781377,6.0,0.03482587064676617,True,11.370670557022095
YFU,23,hpc,100.0,9.0,0.5,10.0,0.1437246963562753,0.11290485829959515,5.0,0.029850746268656716,True,13.236149072647095
YFU,24,hpc,60.0,15.0,0.5,10.0,0.13765182186234817,0.11258097165991902,17.0,0.08955223880597014,False,13.998736143112183
YFU,25,hpc,180.0,5.0,0.8,10.0,0.13157894736842105,0.10808704453441295,18.0,0.0945273631840796,False,13.736869096755981
YFU,26,hpc,60.0,15.0,0.5,10.0,0.12348178137651822,0.11254048582995951,53.0,0.26865671641791045,False,14.629895687103271
YFU,27,hpc,180.0,5.0,0.8,10.0,0.13157894736842105,0.11030364372469637,19.0,0.09950248756218906,False,13.551199197769165
YFU,28,hpc,60.0,15.0,0.8,10.0,0.1396761133603239,0.10964574898785426,9.0,0.04975124378109453,True,13.429047107696533
YFU,29,hpc,75.0,12.0,0.2,10.0,0.1437246963562753,0.10803643724696357,4.0,0.024875621890547265,True,13.164961099624634
YFU,30,hpc,900.0,1.0,0.2,10.0,0.1437246963562753,0.11091093117408908,2.0,0.014925373134328358,True,12.622007608413696
YFU,31,hpc,180.0,5.0,0.2,10.0,0.13562753036437247,0.10677125506072872,10.0,0.05472636815920398,False,13.455829381942749
YFU,32,hpc,225.0,4.0,0.8,10.0,0.13360323886639677,0.11072874493927126,18.0,0.0945273631840796,False,13.021896600723267
YFU,33,hpc,60.0,15.0,0.8,10.0,0.15789473684210525,0.11162955465587046,2.0,0.014925373134328358,True,13.70722770690918
YFU,34,hpc,75.0,12.0,0.5,10.0,0.12348178137651822,0.11147773279352226,54.0,0.2736318407960199,False,13.784178972244263
YFU,35,hpc,60.0,15.0,0.2,10.0,0.1194331983805668,0.11098178137651821,70.0,0.35323383084577115,False,14.332995176315308
YFU,36,hpc,900.0,1.0,0.2,10.0,0.12955465587044535,0.10892712550607288,21.0,0.10945273631840796,False,12.694932460784912
YFU,37,hpc,900.0,1.0,0.2,10.0,0.12550607287449392,0.10973684210526315,34.0,0.17412935323383086,False,12.145915508270264
YFU,38,hpc,100.0,9.0,0.8,10.0,0.15587044534412955,0.11144736842105264,0.0,0.004975124378109453,True,13.462231397628784
YFU,39,hpc,100.0,9.0,0.2,10.0,0.16396761133603238,0.10929149797570852,1.0,0.009950248756218905,True,13.337656259536743
YFU,40,hpc,450.0,2.0,0.5,10.0,0.1214574898785425,0.10909919028340082,44.0,0.22388059701492538,False,12.319897651672363
YFU,41,hpc,60.0,15.0,0.2,10.0,0.1417004048582996,0.11185222672064779,15.0,0.07960199004975124,False,13.115436792373657
YFU,42,hpc,150.0,6.0,0.8,10.0,0.14979757085020243,0.10932186234817813,1.0,0.009950248756218905,True,12.819169759750366
YFU,43,amy,180.0,5.0,0.8,10.0,0.15384615384615385,0.11181174089068825,2.0,0.014925373134328358,True,13.488018274307251
YFU,44,amy,100.0,9.0,0.5,10.0,0.10323886639676114,0.11151821862348178,142.0,0.7114427860696517,False,13.786190748214722
YFU,45,amy,60.0,15.0,0.8,10.0,0.145748987854251,0.10989878542510123,5.0,0.029850746268656716,True,13.326316356658936
YFU,46,amy,60.0,15.0,0.5,10.0,0.13157894736842105,0.10928137651821862,19.0,0.09950248756218906,False,14.212567329406738
YFU,47,amy,75.0,12.0,0.2,10.0,0.12753036437246965,0.11021255060728745,32.0,0.16417910447761194,False,13.998538732528687
YFU,48,amy,900.0,1.0,0.2,10.0,0.145748987854251,0.11023279352226721,7.0,0.03980099502487562,True,12.688297748565674
YFU,49,amy,450.0,2.0,0.2,10.0,0.1437246963562753,0.10931174089068825,8.0,0.04477611940298507,True,13.213178873062134
YFU,50,amy,60.0,15.0,0.2,10.0,0.1214574898785425,0.11126518218623482,58.0,0.2935323383084577,False,13.971535205841064
YFU,51,amy,100.0,9.0,0.5,10.0,0.14979757085020243,0.11135627530364374,1.0,0.009950248756218905,True,13.349963665008545
YFU,52,amy,60.0,15.0,0.8,10.0,0.1437246963562753,0.110334008097166,2.0,0.014925373134328358,True,13.82269811630249
YFU,53,amy,150.0,6.0,0.2,10.0,0.1396761133603239,0.11050607287449392,6.0,0.03482587064676617,True,12.971725463867188
YFU,54,hpc,180.0,5.0,0.5,10.0,0.14979757085020243,0.11030364372469637,2.0,0.014925373134328358,True,13.149620294570923
YFU,55,hpc,60.0,15.0,0.8,10.0,0.13765182186234817,0.11305668016194331,26.0,0.13432835820895522,False,13.553982496261597
YFU,56,hpc,60.0,15.0,0.2,10.0,0.14979757085020243,0.10941295546558705,1.0,0.009950248756218905,True,14.115891933441162
YFU,57,hpc,90.0,10.0,0.2,10.0,0.13157894736842105,0.10921052631578947,20.0,0.1044776119402985,False,13.939884185791016
YFU,58,hpc,180.0,5.0,0.2,10.0,0.13360323886639677,0.10815789473684209,18.0,0.0945273631840796,False,12.985493898391724
YFU,59,hpc,900.0,1.0,0.2,10.0,0.11740890688259109,0.1113663967611336,73.0,0.3681592039800995,False,12.448039054870605
YFU,60,hpc,75.0,12.0,0.5,10.0,0.13765182186234817,0.1098582995951417,8.0,0.04477611940298507,True,13.499546766281128
YFU,61,hpc,100.0,9.0,0.2,10.0,0.1417004048582996,0.10998987854251013,15.0,0.07960199004975124,False,12.825855016708374
YFU,62,hpc,900.0,1.0,0.2,10.0,0.12955465587044535,0.11032388663967611,26.0,0.13432835820895522,False,12.719822406768799
YFU,63,hpc,150.0,6.0,0.2,10.0,0.12550607287449392,0.10780364372469635,30.0,0.15422885572139303,False,13.180148124694824
YFU,64,hpc,150.0,6.0,0.2,10.0,0.14777327935222673,0.11020242914979757,2.0,0.014925373134328358,True,12.914538383483887
YFU,65,hpc,900.0,1.0,0.2,10.0,0.12348178137651822,0.10904858299595141,40.0,0.20398009950248755,False,12.604871988296509
YFU,66,hpc,450.0,2.0,0.5,10.0,0.13562753036437247,0.11069838056680162,14.0,0.07462686567164178,False,13.28387713432312
YFU,67,hpc,60.0,15.0,0.2,10.0,0.1437246963562753,0.11097165991902834,6.0,0.03482587064676617,True,13.392549514770508
YFU,68,hpc,150.0,6.0,0.8,10.0,0.12550607287449392,0.1101923076923077,39.0,0.19900497512437812,False,13.343224287033081
YFU,69,hpc,150.0,6.0,0.5,10.0,0.1417004048582996,0.11031376518218625,7.0,0.03980099502487562,True,13.582337379455566
