trial_index,operand,number,onset_ms,spike_count,firing_rate_hz
249,1,9,1916461.73333333,5,5.555555555555555
249,2,1,1917211.7,5,5.555555555555555
250,1,3,1921144.96666667,3,3.333333333333333
250,2,8,1921894.96666667,5,5.555555555555555
251,1,1,1927411.53333333,5,5.555555555555555
251,2,3,1928161.53333333,7,7.777777777777778
252,1,2,1935661.4,7,7.777777777777778
253,1,1,1947077.86666667,7,7.777777777777778
253,2,3,1947827.83333333,8,8.88888888888889
254,1,7,1958161.0,4,4.444444444444445
254,2,2,1958911.0,7,7.777777777777778
255,1,8,1964027.56666667,10,11.11111111111111
255,2,9,1964777.56666667,6,6.666666666666666
256,2,8,1977694.0,10,11.11111111111111
257,1,2,1982727.23333333,7,7.777777777777778
257,2,4,1983477.23333333,3,3.333333333333333
258,1,2,1986843.83333333,1,1.1111111111111112
259,1,6,1991827.1,4,4.444444444444445
259,2,6,1992577.1,2,2.2222222222222223
260,1,2,1996177.03333333,3,3.333333333333333
260,2,4,1996927.0,2,2.2222222222222223
261,1,5,2001926.93333333,2,2.2222222222222223
261,2,6,2002676.9,10,11.11111111111111
262,2,2,2012310.06666667,7,7.777777777777778
263,1,1,2016726.66666667,6,6.666666666666666
264,1,5,2023326.56666667,5,5.555555555555555
264,2,9,2024076.53333333,7,7.777777777777778
265,1,6,2028976.46666667,6,6.666666666666666
265,2,1,2029726.43333333,7,7.777777777777778
266,2,4,2037292.96666667,5,5.555555555555555
267,1,9,2045426.2,5,5.555555555555555
268,1,7,2049776.1,3,3.333333333333333
268,2,4,2050526.1,9,10.0
269,1,3,2056442.66666667,7,7.777777777777778
269,2,9,2057192.63333333,5,5.555555555555555
270,1,5,2062375.9,10,11.11111111111111
270,2,1,2063125.86666667,8,8.88888888888889
271,2,5,2068642.43333333,6,6.666666666666666
272,1,4,2073575.7,3,3.333333333333333
273,1,3,2079025.6,6,6.666666666666666
273,2,8,2079775.6,5,5.555555555555555
274,1,3,2085742.16666667,5,5.555555555555555
274,2,2,2086492.13333333,7,7.777777777777778
275,2,2,2092392.03333333,5,5.555555555555555
276,1,4,2095308.66666667,2,2.2222222222222223
276,2,2,2096058.63333333,3,3.333333333333333
277,2,4,2103525.2,4,4.444444444444445
278,1,6,2111325.06666667,10,11.11111111111111
278,2,9,2112075.03333333,8,8.88888888888889
279,1,8,2120458.23333333,3,3.333333333333333
279,2,5,2121208.23333333,8,8.88888888888889
280,1,6,2130158.06666667,5,5.555555555555555
280,2,7,2130908.06666667,7,7.777777777777778
281,1,3,2140907.9,4,4.444444444444445
281,2,4,2141657.86666667,7,7.777777777777778
282,1,5,2147174.43333333,5,5.555555555555555
282,2,1,2147924.43333333,4,4.444444444444445
283,1,1,2152591.03333333,4,4.444444444444445
283,2,4,2153341.0,6,6.666666666666666
284,2,4,2161774.2,7,7.777777777777778
285,1,1,2166290.8,10,11.11111111111111
285,2,9,2167040.76666667,9,10.0
286,1,6,2171924.03333333,1,1.1111111111111112
287,1,8,2179257.23333333,4,4.444444444444445
288,1,4,2188407.06666667,4,4.444444444444445
288,2,4,2189157.06666667,6,6.666666666666666
289,1,4,2195956.93333333,2,2.2222222222222223
289,2,6,2196706.93333333,5,5.555555555555555
290,1,7,2207956.73333333,6,6.666666666666666
290,2,2,2208706.73333333,6,6.666666666666666
291,1,1,2215156.63333333,6,6.666666666666666
291,2,4,2215906.6,5,5.555555555555555
292,1,6,2220023.2,1,1.1111111111111112
292,2,7,2220773.2,3,3.333333333333333
293,1,7,2230139.7,6,6.666666666666666
293,2,4,2230889.66666667,7,7.777777777777778
294,1,5,2239139.53333333,8,8.88888888888889
294,2,1,2239889.53333333,6,6.666666666666666
295,1,2,2243689.46666667,4,4.444444444444445
295,2,8,2244439.46666667,6,6.666666666666666
296,1,6,2250156.0,6,6.666666666666666
297,1,4,2254472.6,8,8.88888888888889
297,2,5,2255222.6,5,5.555555555555555
298,1,4,2261772.5,8,8.88888888888889
298,2,2,2262522.46666667,5,5.555555555555555
