number,time_s,mean_rate_hz,sem_rate_hz,n_presentations
6,0.109,6.719524750656561,0.5839453890363441,48
6,0.11,6.719164920843898,0.5830350431478618,48
6,0.111,6.718817782827838,0.5821211969676752,48
6,0.112,6.718502232478027,0.5812056140594151,48
6,0.113,6.718181900471126,0.5802850851953164,48
6,0.114,6.717875191238833,0.5793613409249185,48
6,0.115,6.717582408897372,0.5784344775728211,48
6,0.116,6.7173038563300835,0.5775045922199127,48
6,0.117,6.717039835127481,0.5765717826940543,48
6,0.118,6.716790645527357,0.5756361475606376,48
6,0.119,6.716556586354936,0.5746977861130126,48
6,0.12,6.716356543655411,0.5737570990704932,48
6,0.121,6.716154137807737,0.5728136091986269,48
6,0.122,6.715967762473203,0.5718676960953142,48
6,0.123,6.715797710525539,0.5709194618933374,48
6,0.124,6.715644273134259,0.5699690094039446,48
6,0.125,6.715507739705566,0.5690164421064144,48
6,0.126,6.715388397823396,0.5680618641374658,48
6,0.127,6.715286533190636,0.5671053802805021,48
6,0.128,6.715202429570508,0.566147095954689,48
6,0.129,6.715136368728145,0.5651871172038617,48
6,0.13,6.715088630372361,0.5642255506852538,48
6,0.131,6.715059492097641,0.5632625036580462,48
6,0.132,6.715049229326346,0.5622980839717279,48
6,0.133,6.71505811525115,0.5613324000542672,48
6,0.134,6.715086420777737,0.5603655609000844,48
6,0.135,6.715153003160043,0.5593976532616939,48
6,0.136,6.71522145311695,0.5584288149584025,48
6,0.137,6.715310133783933,0.5574591507515532,48
6,0.138,6.7154193066464325,0.5564887717447418,48
6,0.139,6.715567819318942,0.5555184876718612,48
6,0.14,6.715737841355296,0.5545497230764553,48
6,0.141,6.715911050375158,0.5535779787534058,48
6,0.142,6.716105797006918,0.5526059718902105,48
6,0.143,6.716322329965515,0.5516338160343517,48
6,0.144,6.716560895141122,0.5506616251677584,48
6,0.145,6.716821735545635,0.5496895136922576,48
6,0.146,6.71712367995183,0.5487161847005071,48
6,0.147,6.717448878706407,0.5477416076586066,48
6,0.148,6.7177789898592755,0.5467702853673488,48
6,0.149,6.718132344109357,0.5457994999250999,48
6,0.15,6.718509169885359,0.5448293674996117,48
6,0.151,6.7189096924375065,0.5438600045831128,48
6,0.152,6.719334133787128,0.5428915279757626,48
6,0.153,6.7198013013690066,0.5419244874893828,48
6,0.154,6.720274735155363,0.5409581394494591,48
6,0.155,6.720772746614984,0.53999302960807,48
6,0.156,6.721314133346567,0.5390282075388404,48
6,0.157,6.721862425346835,0.5380659232997255,48
6,0.158,6.722435923971247,0.5371052321389073,48
6,0.159,6.723034827876648,0.5361462525469286,48
6,0.16,6.723623133832377,0.5351898542784791,48
6,0.161,6.72425628555295,0.5342370879288169,48
6,0.162,6.724934459196969,0.5332840080074458,48
6,0.163,6.7256211520090545,0.5323345282028518,48
6,0.164,6.726371320420854,0.5313838936942356,48
6,0.165,6.7271484669893935,0.5304352697803416,48
6,0.166,6.727952778505404,0.5294899554126306,48
6,0.167,6.728747750287809,0.5285505683500643,48
6,0.168,6.729588324293398,0.5276118757182658,48
6,0.169,6.730474663892784,0.5266726233084679,48
6,0.17,6.73140743035792,0.5257378977537676,48
6,0.171,6.732313428343257,0.5248080836167317,48
6,0.172,6.733247584721101,0.5238790006937578,48
6,0.173,6.734228134668104,0.5229559126047656,48
6,0.174,6.735237123281824,0.5220446070879101,48
6,0.175,6.736274690862874,0.5211287700892627,48
6,0.176,6.7373228745944305,0.5202192681094001,48
6,0.177,6.738418482518161,0.5193109282120454,48
6,0.178,6.7395425649426235,0.5184065509446892,48
6,0.179,6.740695246052797,0.5175062537128128,48
6,0.18,6.741876645635731,0.5166101536239429,48
6,0.181,6.743086879048863,0.5157183674610484,48
6,0.182,6.7443079580464165,0.5148283989547563,48
6,0.183,6.745558565616984,0.5139460454155466,48
6,0.184,6.746856890956331,0.5130679340988501,48
6,0.185,6.7481844432569575,0.5121945996170696,48
6,0.186,6.749559904506504,0.5113295371152519,48
6,0.187,6.750965276633775,0.510472169302214,48
6,0.188,6.752382557213338,0.5096091755542204,48
6,0.189,6.753848514313465,0.5087557527156557,48
6,0.19,6.7553260587766415,0.5079084391282751,48
6,0.191,6.756815262019434,0.507067149520628,48
6,0.192,6.758334767316772,0.5062300600811978,48
6,0.193,6.759902723924278,0.5053994284131205,48
6,0.194,6.761500600874825,0.5045745917191614,48
6,0.195,6.7631284510916645,0.5037556594034842,48
6,0.196,6.7647863226757385,0.5029427401101575,48
6,0.197,6.76647425888601,0.5021359416918451,48
6,0.198,6.768174198977924,0.501334674362473,48
6,0.199,6.769941440887998,0.5005430027677472,48
6,0.2,6.771720749381756,0.4997552685140108,48
6,0.201,6.773530247871705,0.4989740796930261,48
6,0.202,6.775370445248392,0.49819540549901387,48
6,0.203,6.7772413561918645,0.4974274484152538,48
6,0.204,6.779124402014811,0.49666908501837176,48
6,0.205,6.781074852167943,0.4959123033338204,48
6,0.206,6.783056031535296,0.49516591369432517,48
6,0.207,6.785049359430527,0.494425834748048,48
6,0.208,6.787091514583492,0.49369241827174126,48
6,0.209,6.789145807435619,0.4929669413806669,48
6,0.21,6.791230318281193,0.4922489015113219,48
6,0.211,6.793345023248232,0.4915383919464516,48
6,0.212,6.795508482125523,0.4908395247878577,48
6,0.213,6.797702574221284,0.49014562449809196,48
6,0.214,6.79990868453843,0.4894583897957751,48
6,0.215,6.802163947008683,0.4887853578992882,48
6,0.216,6.8044316379774585,0.48811411271856275,48
6,0.217,6.806729803900496,0.4874581037097611,48
6,0.218,6.80905838733048,0.48680325728252843,48
6,0.219,6.8114359147499215,0.4861626090896861,48
6,0.22,6.813825643743496,0.4855242187983671,48
6,0.221,6.816227013313597,0.4848957991667855,48
6,0.222,6.8186585235544115,0.4842777313081791,48
6,0.223,6.821138180248679,0.48366466289697735,48
6,0.224,6.823666386930449,0.4830585744131628,48
6,0.225,6.82622496607219,0.4824642236994899,48
6,0.226,6.8287766574354825,0.4818773528826911,48
6,0.227,6.831376135900068,0.48129927612671414,48
6,0.228,6.834004708043891,0.4807301173670496,48
6,0.229,6.836662753668516,0.4801644532713314,48
6,0.23,6.839350158298142,0.4796135223422942,48
6,0.231,6.842084901880074,0.47907000013093387,48
6,0.232,6.844830184783178,0.4785372978942292,48
6,0.233,6.847603977266044,0.4780138206490994,48
6,0.234,6.850369947191843,0.4774991746973494,48
6,0.235,6.853219895895531,0.4769958927476417,48
6,0.236,6.856080316902968,0.4764949110397364,48
6,0.237,6.858987750481332,0.4760079180541713,48
6,0.238,6.861923468123623,0.47553167085075526,48
6,0.239,6.864868736703549,0.4750649210650029,48
6,0.24,6.867841493938918,0.4746077482479127,48
6,0.241,6.870878750924594,0.4741609024019146,48
6,0.242,6.873925574331355,0.4737196438656762,48
6,0.243,6.8769999003056625,0.4732923579914721,48
6,0.244,6.8801015613411804,0.47287238684833816,48
6,0.245,6.883211796754458,0.4724635902555319,48
6,0.246,6.8863485168453815,0.47206459116058525,48
6,0.247,6.889511528050263,0.47167541925712475,48
6,0.248,6.892682532963563,0.47129566173962917,48
6,0.249,6.895898004370836,0.4709262578124665,48
6,0.25,6.899157734956078,0.47056536437193786,48
6,0.251,6.902424837325608,0.4702157491817508,48
6,0.252,6.905717194348468,0.4698760744588242,48
6,0.253,6.909034585171226,0.46954635667789435,48
6,0.254,6.912340586101387,0.46923122821985364,48
6,0.255,6.915726907347398,0.468928439052983,48
6,0.256,6.919119462203356,0.4686287468214874,48
6,0.257,6.922536111738366,0.46833906144949566,48
6,0.258,6.925976613430347,0.46805938817972964,48
6,0.259,6.929440720338181,0.467789729993128,48
6,0.26,6.932928181131906,0.4675300876083621,48
6,0.261,6.9364025418383894,0.46728485143310394,48
6,0.262,6.939955482586122,0.4670490540203719,48
6,0.263,6.943512886794692,0.46681944119349167,48
6,0.264,6.94707448672629,0.46659906613339125,48
6,0.265,6.950676686134723,0.4663894357938546,48
6,0.266,6.954319209126464,0.4661874734539064,48
6,0.267,6.957965100195573,0.46599774253530285,48
6,0.268,6.961632174575045,0.4658179574743316,48
6,0.269,6.965357321647076,0.4656435688521489,48
6,0.27,6.969066898469376,0.4654835005411961,48
6,0.271,6.972796807828819,0.46533331045983567,48
6,0.272,6.97652865111592,0.4651950106095392,48
6,0.273,6.980280701516648,0.46505807826173656,48
6,0.274,6.984089327746446,0.46493616022990464,48
6,0.275,6.987898955082097,0.4648253109715454,48
6,0.276,6.9917273685446455,0.4647241828365479,48
6,0.277,6.995592838930061,0.46463388549935647,48
6,0.278,6.999476957859325,0.46455234128520695,48
6,0.279,7.00337941269461,0.46448494033311,48
6,0.28,7.007263199610662,0.464420460356955,48
6,0.281,7.011164662646448,0.4643685966646313,48
6,0.282,7.0151015538838015,0.4643251410015036,48
6,0.283,7.0190187481680235,0.4642895078596004,48
6,0.284,7.022989255308482,0.4642648864974097,48
6,0.285,7.026975553416007,0.46424958036061187,48
6,0.286,7.0309963728444345,0.4642469092555791,48
6,0.287,7.035033275902747,0.46425379255040317,48
6,0.288,7.039066843084206,0.46426602411711915,48
6,0.289,7.043133895170179,0.4642906258849223,48
6,0.29,7.047197886768413,0.46431922099573586,48
6,0.291,7.051276065697064,0.46435869954328485,48
6,0.292,7.055349478697626,0.46440897315455576,48
6,0.293,7.059454433904897,0.46446612823671407,48
6,0.294,7.063535774055051,0.4645343085507229,48
6,0.295,7.0676664773847335,0.4646088682343095,48
6,0.296,7.071808990974595,0.46469205735106067,48
6,0.297,7.075926738169691,0.46477992310659233,48
6,0.298,7.08007459012627,0.46487867283605083,48
6,0.299,7.084251661859503,0.4649874862398204,48
6,0.3,7.088457567634649,0.4651018135216243,48
6,0.301,7.092655243636792,0.46522712851215287,48
6,0.302,7.096862398341379,0.46536060462704626,48
6,0.303,7.10107863855882,0.46550216019603496,48
6,0.304,7.105340746017142,0.4656503515710641,48
6,0.305,7.10957497176474,0.46580778342515317,48
6,0.306,7.113835702935085,0.46597097237021495,48
6,0.307,7.118067762813215,0.4661485597230482,48
6,0.308,7.122325522196515,0.4663290272837333,48
6,0.309,7.126589986433508,0.46651705845372277,48
6,0.31,7.130860747450707,0.46671256326344374,48
6,0.311,7.135119295975753,0.46691660228109927,48
6,0.312,7.139401895606256,0.4671267454031047,48
6,0.313,7.143689543860311,0.46734408731984795,48
6,0.314,7.14798182506194,0.46756853421712763,48
6,0.315,7.152278321707979,0.4677999914258211,48
6,0.316,7.156578614527475,0.46803836346175015,48
6,0.317,7.16088277209104,0.4682843079750331,48
6,0.318,7.165172272912137,0.46853432474848283,48
6,0.319,7.169483369067496,0.4687947392700564,48
6,0.32,7.173797047249555,0.46905966398321514,48
6,0.321,7.178130980796461,0.46932730735640565,48
6,0.322,7.18244806705043,0.4696048816102021,48
6,0.323,7.1867478777349545,0.4698897840300582,48
6,0.324,7.191066659016442,0.4701796568752282,48
6,0.325,7.195385391700551,0.47047555348222464,48
6,0.326,7.199703644120763,0.4707773722101326,48
6,0.327,7.204039572200568,0.4710882744261067,48
6,0.328,7.208356066689267,0.4714016832174234,48
6,0.329,7.212652693089985,0.4717248002285582,48
6,0.33,7.216947592579743,0.4720496063765251,48
6,0.331,7.221240317074721,0.47237948054301665,48
6,0.332,7.2255856945068295,0.4727121712303871,48
6,0.333,7.229891348360009,0.47305246807122503,48
6,0.334,7.234156841598932,0.4734007749122021,48
6,0.335,7.238473676732635,0.47375492970921945,48
6,0.336,7.242731365035592,0.4741103807819587,48
6,0.337,7.247020919293914,0.4744705068654893,48
6,0.338,7.251305214007945,0.4748392477108579,48
6,0.339,7.255565712293649,0.4752089808489382,48
6,0.34,7.259856751265296,0.4755853039861867,48
6,0.341,7.2641226290814735,0.4759636207351641,48
6,0.342,7.2683629081521355,0.4763464106177291,48
6,0.343,7.272613826511084,0.4767331886660582,48
6,0.344,7.276893535399868,0.47712910995776414,48
6,0.345,7.281128246506099,0.47752402710536473,48
6,0.346,7.285354210901962,0.4779206669056916,48
6,0.347,7.2895709922721394,0.47832345042058405,48
6,0.348,7.293777665263989,0.47872989471552807,48
6,0.349,7.298010971753205,0.47914042935131335,48
6,0.35,7.30219712570604,0.4795538718400231,48
6,0.351,7.306390479952817,0.4799708864081723,48
6,0.352,7.31055392540538,0.4803909484067492,48
6,0.353,7.314705128415345,0.4808141662360658,48
6,0.354,7.318844146378216,0.4812385842782821,48
6,0.355,7.322952448982215,0.4816682781206861,48
6,0.356,7.3270657922836016,0.48210045184178374,48
6,0.357,7.331165158579394,0.4825353840370554,48
6,0.358,7.3352687084412125,0.4829710706492318,48
6,0.359,7.33935792795333,0.48341199753877695,48
6,0.36,7.343395715816133,0.4838523498486787,48
6,0.361,7.34743642241862,0.48429735953995723,48
6,0.362,7.3514429368841085,0.4847396117287985,48
6,0.363,7.35545151311405,0.4851891878738775,48
6,0.364,7.359443142151687,0.4856408505493095,48
6,0.365,7.363435993764752,0.4860963915390468,48
6,0.366,7.367392974990314,0.4865520107659778,48
6,0.367,7.371350357898659,0.4870063012544386,48
6,0.368,7.375271052819543,0.4874653660470211,48
6,0.369,7.3792099239405795,0.4879195822464979,48
6,0.37,7.38307511056399,0.48838032002040366,48
6,0.371,7.386957667030946,0.48884292919376776,48
6,0.372,7.390801922928542,0.4893077873257033,48
6,0.373,7.394607474129454,0.4897736527790786,48
6,0.374,7.39841059416185,0.4902409735283815,48
6,0.375,7.402193273505297,0.4907133849687094,48
6,0.376,7.405955114847004,0.49118296803026257,48
6,0.377,7.4096947444511345,0.4916534841498401,48
6,0.378,7.413411769852285,0.49212485081487417,48
6,0.379,7.417124389509513,0.4925932012673222,48
6,0.38,7.420777440898035,0.49306457744087423,48
6,0.381,7.4244253135883485,0.49353790904114575,48
6,0.382,7.4280490362878515,0.4940117682594089,48
6,0.383,7.431666817562157,0.4944851894286284,48
6,0.384,7.435241604375807,0.49495985463521175,48
6,0.385,7.43877302201696,0.495435209671688,48
6,0.386,7.44229737415624,0.49591037267575355,48
6,0.387,7.4457776038971,0.49638585245465683,48
6,0.388,7.44925002067098,0.4968612298807834,48
6,0.389,7.4527142612869275,0.497330818469927,48
6,0.39,7.4561151908463446,0.4978038935199665,48
6,0.391,7.459507227126249,0.4982789490708566,48
6,0.392,7.462890016309508,0.49875653945326176,48
6,0.393,7.4662265321835966,0.49923116351054164,48
6,0.394,7.469516427369517,0.4997067749387986,48
6,0.395,7.472796033377105,0.5001806167981901,48
6,0.396,7.476028321651768,0.5006551297206991,48
6,0.397,7.47924963046592,0.5011279152775212,48
6,0.398,7.482441037272512,0.5016000894730824,48
6,0.399,7.485602211584992,0.5020715894515961,48
6,0.4,7.488732826337916,0.5025423533337531,48
6,0.401,7.4918325579393015,0.5030123202170764,48
6,0.402,7.494901086322428,0.503481430175954,48
6,0.403,7.4979380949970675,0.5039496242613606,48
6,0.404,7.5009432711001445,0.5044168445002732,48
6,0.405,7.503916305445801,0.5048830338947954,48
6,0.406,7.50687548126718,0.5053511741384019,48
6,0.407,7.509783821438774,0.5058152091656632,48
6,0.408,7.512659127532843,0.5062780499107109,48
6,0.409,7.515501105856636,0.5067396433000647,48
6,0.41,7.518291367499511,0.5071998652266294,48
6,0.411,7.52106630238996,0.5076588035023512,48
6,0.412,7.523807040333392,0.5081163413824127,48
6,0.413,7.526513303883964,0.5085724296305945,48
6,0.414,7.529166720554312,0.5090267209814036,48
6,0.415,7.531804186419759,0.5094765156420079,48
6,0.416,7.534406848337546,0.5099280588546409,48
6,0.417,7.536973956816151,0.5103779620141037,48
6,0.418,7.539505256181196,0.5108261807357848,48
6,0.419,7.541982395924632,0.511271048378492,48
6,0.42,7.5444422943057665,0.5117157691392749,48
6,0.421,7.5468847092595785,0.5121562680815054,48
6,0.422,7.549272238436251,0.512597201844562,48
6,0.423,7.55160464922933,0.5130349792614467,48
6,0.424,7.553918389264266,0.5134721184441475,48
6,0.425,7.556194646570444,0.5139072823171987,48
6,0.426,7.558433202444552,0.5143404338542567,48
6,0.427,7.560633842794331,0.5147715369249226,48
6,0.428,7.562796358173862,0.5152005562896218,48
6,0.429,7.564920543818041,0.5156274575943809,48
6,0.43,7.566988100533699,0.5160558611296823,48
6,0.431,7.569035508742986,0.516478341784828,48
6,0.432,7.5710258903648295,0.5168986231365214,48
6,0.433,7.572977636540737,0.5173186806505615,48
6,0.434,7.574908653975501,0.5177343757553554,48
6,0.435,7.576818767477769,0.5181437201471376,48
6,0.436,7.578671131296782,0.5185546796546369,48
6,0.437,7.580520856851017,0.5189663608599002,48
6,0.438,7.582313021784354,0.519370270463197,48
6,0.439,7.584065583017304,0.5197736877912592,48
6,0.44,7.585759814933499,0.5201750280029545,48
6,0.441,7.587395573545038,0.5205685933469518,48
6,0.442,7.589009395659438,0.5209651122807485,48
6,0.443,7.590564459895067,0.5213596079149813,48
6,0.444,7.592115902233181,0.5217468273933797,48
6,0.445,7.593590236370262,0.5221345223816863,48
6,0.446,7.595060708276499,0.5225177719082088,48
6,0.447,7.5964719416785655,0.5229013864113226,48
6,0.448,7.5978419290562345,0.5232823811855173,48
6,0.449,7.599171058507808,0.523654098276361,48
6,0.45,7.600459234094302,0.5240298021660502,48
6,0.451,7.601724464548522,0.5244026613096252,48
6,0.452,7.6029485779727715,0.5247722694692989,48
6,0.453,7.604112918485741,0.5251398566904067,48
6,0.454,7.605217412091691,0.5255015793149679,48
6,0.455,7.606298665836319,0.5258637889455203,48
6,0.456,7.607338027953625,0.5262232508197051,48
6,0.457,7.608335440703892,0.5265799528609406,48
6,0.458,7.609254653406706,0.5269315842800515,48
6,0.459,7.610168970471519,0.5272828076329277,48
6,0.46,7.611059762082384,0.5276329241764662,48
6,0.461,7.611872217889647,0.5279815900250249,48
6,0.462,7.612661082650763,0.5283243495559017,48
6,0.463,7.613444920602201,0.5286571220741393,48
6,0.464,7.614150361780467,0.5289940498176011,48
6,0.465,7.61483218004236,0.5293337519975573,48
6,0.466,7.615453692220565,0.529665156143795,48
6,0.467,7.6160148962765355,0.5299957436703622,48
6,0.468,7.616571059994045,0.5303186912074233,48
6,0.469,7.61704882914485,0.5306361621969932,48
6,0.47,7.617502993333207,0.5309561710782549,48
6,0.471,7.617914984283399,0.5312733193782373,48
6,0.472,7.618303416498624,0.5315920896555326,48
6,0.473,7.6186316457386285,0.5319036626655372,48
6,0.474,7.618881609738103,0.5322136044882146,48
6,0.475,7.619126702211702,0.5325194208866376,48
6,0.476,7.619348382666309,0.5328209305107626,48
6,0.477,7.619510029220176,0.533120976172042,48
6,0.478,7.619648388910373,0.5334191344366359,48
6,0.479,7.619726850846399,0.5337134807354007,48
6,0.48,7.61976358435052,0.5340049727627025,48
6,0.481,7.619758664935919,0.5342936136773098,48
6,0.482,7.619730762129219,0.5345828254003655,48
6,0.483,7.619661875322838,0.5348706790531235,48
6,0.484,7.619552108634462,0.5351506259712384,48
6,0.485,7.619364883920169,0.5354269690026129,48
6,0.486,7.6191550789088245,0.5357017421157755,48
6,0.487,7.618904213308827,0.5359737007284855,48
6,0.488,7.618649578143613,0.5362393413945483,48
6,0.489,7.618318430936775,0.5365043288396708,48
6,0.49,7.617947094892081,0.5367678454030097,48
6,0.491,7.617535210851408,0.53702857311989,48
6,0.492,7.617064815231384,0.5372876740990263,48
6,0.493,7.616572724461219,0.5375427848235798,48
6,0.494,7.616040495950645,0.5377951382502791,48
6,0.495,7.615468770441212,0.5380422606989298,48
6,0.496,7.614857704472016,0.5382890402822628,48
6,0.497,7.614188871210207,0.5385323289521928,48
6,0.498,7.613499113249681,0.5387736995845747,48
6,0.499,7.612770014024466,0.539012368185373,48
6,0.5,7.6120017506054625,0.5392483475880604,48
6,0.501,7.611194504977337,0.5394816510609854,48
6,0.502,7.610348464006694,0.539712292300371,48
6,0.503,7.609445720266643,0.5399431466860535,48
6,0.504,7.608523146013468,0.540168438586498,48
6,0.505,7.6075628436934055,0.540389034408636,48
6,0.506,7.606546920774825,0.5406083403049783,48
6,0.507,7.605511775029757,0.540825905418884,48
6,0.508,7.604439034304277,0.5410408963384656,48
6,0.509,7.6033108206142535,0.5412506474583942,48
6,0.51,7.602164035424107,0.5414606130763138,48
6,0.511,7.600980320598315,0.5416680534960078,48
6,0.512,7.599741812044002,0.5418732732619428,48
6,0.513,7.598504013679151,0.5420773600345484,48
6,0.514,7.59719380641216,0.5422781859004419,48
6,0.515,7.595866213942867,0.5424757254576033,48
6,0.516,7.594502901006668,0.5426708319236057,48
6,0.517,7.593104125297739,0.5428635246001189,48
6,0.518,7.591652049587324,0.5430539973838454,48
6,0.519,7.5901655165438955,0.543241066927878,48
6,0.52,7.588662883686922,0.5434266628532171,48
6,0.521,7.587125837155786,0.5436099243541851,48
6,0.522,7.58555465579364,0.5437908721769308,48
6,0.523,7.5839496224038,0.5439695273264195,48
6,0.524,7.582329612389837,0.5441484823885182,48
6,0.525,7.5806401417333475,0.5443217708919423,48
6,0.526,7.578936279958605,0.5444937672926973,48
6,0.527,7.577199737059188,0.5446635599976721,48
6,0.528,7.5754308154115,0.5448311712070167,48
6,0.529,7.573629821026011,0.5449966233269661,48
6,0.53,7.571778964347363,0.5451595086549371,48
6,0.531,7.5698609367789516,0.5453279944550253,48
6,0.532,7.567967493647444,0.5454868902667255,48
6,0.533,7.566043189945419,0.5456437246697629,48
6,0.534,7.564070250915769,0.545795068416797,48
6,0.535,7.562049481639071,0.5459469444216916,48
6,0.536,7.56003597598469,0.5460978665866302,48
6,0.537,7.557992891358609,0.5462468170417469,48
6,0.538,7.555920565600988,0.546393819559881,48
6,0.539,7.553819339537583,0.5465388980228133,48
6,0.54,7.551689556915002,0.5466820764109204,48
6,0.541,7.549532543434624,0.5468166339918832,48
6,0.542,7.547348649054339,0.546956084811477,48
6,0.543,7.545137247921759,0.5470937041610224,48
6,0.544,7.542898695938902,0.547229516303567,48
6,0.545,7.540615252452149,0.5473660636016426,48
6,0.546,7.538342542886345,0.5474986652765716,48
6,0.547,7.536044255533123,0.5476339413556071,48
6,0.548,7.533702180489048,0.5477628157593363,48
6,0.549,7.531334785890407,0.5478900087545525,48
6,0.55,7.528924343831577,0.5480130791026838,48
6,0.551,7.526489804303826,0.5481385797083109,48
6,0.552,7.524049630125437,0.5482608918895362,48
6,0.553,7.521567511544748,0.5483809843280447,48
6,0.554,7.519080993861258,0.5485010423287232,48
6,0.555,7.5165718708353575,0.5486187405691767,48
6,0.556,7.514040037440555,0.5487349274631811,48
6,0.557,7.511485879912422,0.5488496270188292,48
6,0.558,7.5089097861235885,0.5489628631469228,48
6,0.559,7.506312145507933,0.5490746596497336,48
6,0.56,7.503711937676539,0.5491848248127067,48
6,0.561,7.501054780371771,0.5492963754332064,48
6,0.562,7.498414431100933,0.549404659198921,48
6,0.563,7.495681723785762,0.5495158537017969,48
6,0.564,7.493003770385545,0.5496207369235819,48
6,0.565,7.490307116957606,0.5497225599037008,48
6,0.566,7.487573587382641,0.5498247067926396,48
6,0.567,7.484821682206707,0.5499256005921764,48
6,0.568,7.482051803694269,0.5500252635021753,48
6,0.569,7.4792462557488015,0.5501282131277686,48
6,0.57,7.476424018701011,0.5502276123478844,48
6,0.571,7.4736035842312285,0.5503235241407594,48
6,0.572,7.470766769107608,0.5504182963969594,48
6,0.573,7.46791397923986,0.5505119499916598,48
6,0.574,7.465045620906172,0.5506045055272007,48
6,0.575,7.462162100672168,0.5506959833225814,48
6,0.576,7.4592638253096055,0.5507864034030573,48
6,0.577,7.4563697904071375,0.5508780803029645,48
6,0.578,7.453425628319458,0.5509664205097804,48
6,0.579,7.4504870106537355,0.5510551635845695,48
6,0.58,7.447535756353028,0.551141662208444,48
6,0.581,7.444571783583405,0.5512271996441764,48
6,0.582,7.441614088467929,0.5513107064501998,48
6,0.583,7.438626892177994,0.5514026505142696,48
6,0.584,7.435628701043226,0.5514853504309172,48
6,0.585,7.432619432458831,0.5515671636661578,48
6,0.586,7.429581883169216,0.5516437900812539,48
6,0.587,7.426571723522962,0.5517281774101043,48
6,0.588,7.423533605556194,0.5518076388261897,48
6,0.589,7.420486033561372,0.5518862761208992,48
6,0.59,7.417411312610418,0.5519673418142234,48
6,0.591,7.414346521626079,0.5520442908405672,48
6,0.592,7.411273474292199,0.5521204616770455,48
6,0.593,7.408192571798711,0.5521958680359619,48
6,0.594,7.405104214067887,0.5522705231739705,48
6,0.595,7.402008799672987,0.5523444398849875,48
6,0.596,7.398906725757026,0.5524176304933279,48
6,0.597,7.395780288809086,0.5524837826958815,48
6,0.598,7.392666558593898,0.5525557235449963,48
6,0.599,7.389529239920447,0.5526254814762608,48
6,0.6,7.386405399398535,0.5526960785364473,48
6,0.601,7.383276837658187,0.552765999357164,48
6,0.602,7.380125842953654,0.5528373297467755,48
6,0.603,7.37697137725938,0.5529048227655698,48
6,0.604,7.373813812050481,0.5529722974458428,48
6,0.605,7.370671616052732,0.5530395710761314,48
6,0.606,7.367526580290129,0.5531062115274903,48
6,0.607,7.364397670833221,0.553174193130525,48
6,0.608,7.361248587202443,0.5532396539738826,48
6,0.609,7.358097801298766,0.553304502739838,48
6,0.61,7.354945683316168,0.5533687447251565,48
6,0.611,7.351792600807599,0.553432384685953,48
6,0.612,7.3486208194662055,0.5534996309660658,48
6,0.613,7.345449277917505,0.5535654047968792,48
6,0.614,7.342315011338865,0.5536257889937991,48
6,0.615,7.3391631123767205,0.55368684691117,48
6,0.616,7.33601203421481,0.5537473230748096,48
6,0.617,7.332862127797828,0.553807218857853,48
6,0.618,7.329713740901003,0.5538665350841464,48
6,0.619,7.326567218057648,0.5539252720279094,48
6,0.62,7.323404801344684,0.5539822777096154,48
6,0.621,7.320282093014144,0.5540364146894248,48
6,0.622,7.317162752280204,0.5540938293076011,48
6,0.623,7.314028534257337,0.5541501760940569,48
6,0.624,7.310879767053795,0.554207798047804,48
6,0.625,7.307772039538011,0.5542634909568747,48
6,0.626,7.304650408578794,0.5543180184614858,48
6,0.627,7.301515191670389,0.554369038171451,48
6,0.628,7.298385279031382,0.5544265600522247,48
6,0.629,7.295316245068874,0.5544885817320954,48
6,0.63,7.292216456479275,0.5545409017472037,48
6,0.631,7.289122903884755,0.5545948669117772,48
6,0.632,7.286035886241099,0.5546459334602498,48
6,0.633,7.282955209060979,0.5546963745877128,48
6,0.634,7.2798630640263715,0.5547502342119877,48
6,0.635,7.276778314246624,0.5548015762871225,48
6,0.636,7.273719818751332,0.5548511107058605,48
6,0.637,7.270687856126749,0.5548996475391121,48
6,0.638,7.26762743662362,0.5549400461658437,48
6,0.639,7.264612193935556,0.5549873230395924,48
6,0.64,7.261606207990959,0.5550317980773954,48
6,0.641,7.258554965948311,0.5550810370655386,48
6,0.642,7.255531587326851,0.5551219961506337,48
6,0.643,7.252517724754511,0.5551680375530406,48
6,0.644,7.249531714165511,0.5552109030150085,48
6,0.645,7.246555211184525,0.5552530174212692,48
6,0.646,7.243588455212258,0.5552943672733784,48
6,0.647,7.240631680685515,0.5553349386383286,48
6,0.648,7.237667017887982,0.5553735421385161,48
6,0.649,7.234749955607435,0.5554131390782344,48
6,0.65,7.231825449256611,0.5554513245525545,48
6,0.651,7.228911812664442,0.5554886714939737,48
6,0.652,7.226027844023267,0.5555236915037879,48
6,0.653,7.223137072163712,0.5555592929428931,48
6,0.654,7.2202577955227305,0.5555940070713183,48
6,0.655,7.217390208094172,0.5556278168276771,48
6,0.656,7.214553087225866,0.5556620681831614,48
6,0.657,7.211728529448725,0.5556967887378768,48
6,0.658,7.20889813662282,0.5557278835729946,48
6,0.659,7.206080180900703,0.555758004505508,48
6,0.66,7.20325673068384,0.555786202005787,48
6,0.661,7.200464623743837,0.5558143514756306,48
6,0.662,7.1976673290411055,0.5558454182850051,48
6,0.663,7.194865475247323,0.555874295359107,48
6,0.664,7.192132559730212,0.5558995758575478,48
6,0.665,7.189413459202818,0.5559244932189399,48
