bootstrap_sample,mean_coding_proportion,mean_coding_percent
522,0.262542369544778,26.2542369544778
523,0.29326702086172146,29.326702086172148
524,0.26272371088173496,26.272371088173497
525,0.29220985968097685,29.220985968097686
526,0.2678608848185115,26.78608848185115
527,0.31119411458069984,31.119411458069983
528,0.28562167145500417,28.562167145500418
529,0.3008401342720867,30.08401342720867
530,0.26871236801735476,26.871236801735478
531,0.31015285364359896,31.015285364359897
532,0.2854144421938355,28.54144421938355
533,0.31904538897403373,31.904538897403373
534,0.26880148323857705,26.880148323857707
535,0.29665179531495445,29.665179531495443
536,0.2897162994899949,28.97162994899949
537,0.2623316313034795,26.233163130347947
538,0.30182203331020196,30.182203331020197
539,0.26937592359392676,26.937592359392674
540,0.3033120892693031,30.33120892693031
541,0.28655924052733783,28.655924052733784
542,0.286513688021568,28.651368802156803
543,0.28641848524730573,28.641848524730573
544,0.2927748732402482,29.27748732402482
545,0.3163574962860968,31.635749628609677
546,0.29885248071919934,29.885248071919936
547,0.2951368585825246,29.513685858252458
548,0.26727997740744125,26.727997740744126
549,0.2871699339493715,28.716993394937152
550,0.28585879403953096,28.585879403953097
551,0.27407800326417914,27.407800326417913
552,0.29107972952881433,29.107972952881433
553,0.2816002325292902,28.16002325292902
554,0.27224675552317323,27.224675552317322
555,0.283747764244793,28.374776424479297
556,0.26778742593178073,26.778742593178073
557,0.28943461428157974,28.943461428157974
558,0.27021027481130305,27.021027481130304
559,0.29608059008063864,29.608059008063865
560,0.3091582381545358,30.91582381545358
561,0.2633405594823376,26.334055948233758
562,0.2597789159138122,25.97789159138122
563,0.27452132484910524,27.452132484910525
564,0.2792405517538707,27.924055175387068
565,0.2975421069372523,29.75421069372523
566,0.2887447715074108,28.87447715074108
567,0.2969702672526804,29.69702672526804
568,0.2828250401152199,28.282504011521993
569,0.2792744955905826,27.92744955905826
570,0.2910749389782941,29.10749389782941
571,0.2750764343411144,27.50764343411144
572,0.28418519271282594,28.418519271282594
573,0.2699450115188983,26.994501151889832
574,0.2997084605049496,29.97084605049496
575,0.28601327736592014,28.601327736592015
576,0.3172606970254073,31.726069702540734
577,0.28503488357116974,28.503488357116975
578,0.262301513106943,26.2301513106943
579,0.27823945343989936,27.823945343989937
580,0.2817621669175777,28.176216691757773
581,0.26932433088627533,26.932433088627533
582,0.27500494400992914,27.500494400992913
583,0.2629040815260416,26.29040815260416
584,0.298917201729981,29.8917201729981
585,0.2610029061218906,26.10029061218906
586,0.2886788535344719,28.867885353447193
587,0.28358169121674276,28.358169121674276
588,0.2706045567513955,27.06045567513955
589,0.299052838616979,29.9052838616979
590,0.2886673357969148,28.866733579691477
591,0.2773412056995906,27.73412056995906
592,0.3007272363981621,30.07272363981621
593,0.2725194469514802,27.251944695148023
594,0.2711966376766149,27.11966376766149
595,0.27984003683408987,27.984003683408986
596,0.2773881249046093,27.73881249046093
597,0.26379334259624004,26.379334259624006
598,0.3201589368072448,32.015893680724474
599,0.2705407862523508,27.05407862523508
600,0.2871733362234007,28.717333622340067
601,0.28352643659413806,28.352643659413808
602,0.2935639991880745,29.35639991880745
603,0.2821971289765665,28.219712897656652
604,0.27273173704018683,27.27317370401868
605,0.2628243487168064,26.28243487168064
606,0.284769856676882,28.476985667688197
607,0.2596027678426298,25.96027678426298
608,0.2900959552964455,29.00959552964455
609,0.2895531999729102,28.955319997291017
610,0.2830662918171935,28.30662918171935
611,0.28265555763450617,28.265555763450617
612,0.2734986243945451,27.34986243945451
613,0.29103959500769233,29.103959500769232
614,0.30074599158933113,30.07459915893311
615,0.26202892432791564,26.202892432791565
616,0.3106023196123307,31.06023196123307
617,0.29583064321662766,29.583064321662768
618,0.2797736511122828,27.97736511122828
619,0.2671742260556277,26.717422605562767
620,0.303993956806736,30.399395680673603
621,0.27576217442562145,27.576217442562147
622,0.2778995075039546,27.78995075039546
623,0.2954236484003179,29.542364840031787
624,0.2997595484543613,29.97595484543613
625,0.2911252857713491,29.11252857713491
626,0.29416179145526067,29.416179145526065
627,0.2810609887870724,28.106098878707243
628,0.28362902373560434,28.362902373560434
629,0.29858336848064737,29.858336848064738
630,0.29565289243232995,29.565289243232996
631,0.29468239270789237,29.468239270789237
632,0.2839859325222187,28.398593252221872
633,0.29338822777995444,29.338822777995443
634,0.2989139421503065,29.891394215030648
635,0.29745159113788044,29.745159113788045
636,0.30424903940917863,30.424903940917865
637,0.3054889134167526,30.54889134167526
638,0.2978589253216428,29.785892532164283
