subject,region,neuron_id,paper_unit,n_presentations,temporal_accuracy,best_bin_ms,best_gamma,shuffle_mean_accuracy,shuffle_95,p_value,temporal_coding,n_valid_shuffles,q_value,temporal_coding_FDR
YFR,amy,45,46,266,0.15037593984962405,225.0,0.2,0.10896616541353382,0.15037593984962405,0.06965174129353234,False,200,0.1874451273046532,False
YFR,amy,46,47,266,0.15037593984962405,450.0,0.2,0.11097744360902255,0.15037593984962405,0.0845771144278607,False,200,0.19843092231151935,False
YFR,amy,47,48,266,0.13533834586466165,225.0,0.5,0.1094736842105263,0.15037593984962405,0.16417910447761194,False,200,0.28344128414531117,False
YFR,amy,48,49,266,0.12030075187969924,225.0,0.2,0.11218045112781955,0.150563909774436,0.3582089552238806,False,200,0.43316457360773225,False
YFR,amy,49,50,266,0.12781954887218044,900.0,0.2,0.10783834586466165,0.1392857142857142,0.21890547263681592,False,200,0.3274634999389971,False
YFR,amy,50,51,266,0.12781954887218044,180.0,0.2,0.11093984962406013,0.14661654135338345,0.24378109452736318,False,200,0.34762550881953863,False
YFR,amy,51,52,266,0.15037593984962405,60.0,0.5,0.11135338345864661,0.1468045112781954,0.05472636815920398,False,200,0.17168443496801705,False
YFR,amy,52,53,266,0.13533834586466165,75.0,0.2,0.111296992481203,0.1543233082706766,0.1890547263681592,False,200,0.30526777875329236,False
YFR,hpc,53,54,266,0.15037593984962405,225.0,0.5,0.106296992481203,0.14285714285714285,0.03980099502487562,True,200,0.16679958983707416,False
YFR,hpc,54,55,266,0.13533834586466165,60.0,0.2,0.1088533834586466,0.15037593984962405,0.16417910447761194,False,200,0.28344128414531117,False
YFR,hpc,55,56,266,0.11654135338345864,225.0,0.8,0.10900375939849623,0.150563909774436,0.3880597014925373,False,200,0.45522388059701496,False
YFR,hpc,56,57,266,0.12781954887218044,75.0,0.5,0.11231203007518797,0.15037593984962405,0.26865671641791045,False,200,0.36061745064409007,False
YFR,hpc,57,58,266,0.15413533834586465,300.0,0.8,0.1075187969924812,0.14661654135338345,0.029850746268656716,True,200,0.160667251975417,False
YFR,hpc,58,59,266,0.14285714285714285,60.0,0.2,0.11323308270676691,0.1468045112781954,0.07960199004975124,False,200,0.19336943600581166,False
YFR,hpc,59,60,266,0.11654135338345864,100.0,0.2,0.1088533834586466,0.15037593984962405,0.3582089552238806,False,200,0.43316457360773225,False
YFR,hpc,60,61,266,0.13533834586466165,100.0,0.8,0.10975563909774437,0.1468045112781954,0.14925373134328357,False,200,0.2722269053404076,False
YFR,hpc,61,62,266,0.15413533834586465,90.0,0.2,0.11184210526315788,0.15037593984962405,0.04477611940298507,True,200,0.1672250989948218,False
YFR,hpc,62,63,266,0.13157894736842105,180.0,0.2,0.11041353383458645,0.15037593984962405,0.19900497512437812,False,200,0.3095006553634096,False
YFR,hpc,63,64,266,0.13533834586466165,75.0,0.2,0.11259398496240601,0.15413533834586465,0.19402985074626866,False,200,0.3078681735829523,False
YFR,hpc,64,65,266,0.16917293233082706,90.0,0.2,0.11080827067669173,0.15413533834586465,0.01990049751243781,True,200,0.15387849484969518,False
YFR,hpc,65,66,266,0.12406015037593984,75.0,0.2,0.10917293233082706,0.15037593984962405,0.263681592039801,False,200,0.3574350469872858,False
YFR,hpc,66,67,266,0.16917293233082706,150.0,0.5,0.10644736842105264,0.14285714285714285,0.009950248756218905,True,200,0.1300639658848614,False
YFR,hpc,67,68,266,0.13533834586466165,60.0,0.8,0.11084586466165412,0.1543233082706766,0.1691542288557214,False,200,0.28750981932443054,False
YFR,hpc,68,69,266,0.11278195488721804,90.0,0.8,0.11022556390977442,0.14661654135338345,0.472636815920398,False,200,0.5231403466538276,False
YFR,hpc,69,70,266,0.10902255639097744,60.0,0.8,0.11588345864661655,0.150563909774436,0.6268656716417911,False,200,0.6592897581060216,False
YFS,amy,26,27,264,0.14772727272727273,300.0,0.5,0.11509469696969697,0.1517045454545454,0.10945273631840796,False,200,0.23200599320002305,False
YFS,amy,27,28,264,0.13636363636363635,75.0,0.2,0.110625,0.14772727272727273,0.17412935323383086,False,200,0.288812733913514,False
YFS,amy,28,29,264,0.11363636363636363,180.0,0.5,0.11268939393939395,0.15549242424242418,0.5024875621890548,False,200,0.5495332104418148,False
YFS,amy,29,30,264,0.125,450.0,0.2,0.11660984848484848,0.13257575757575757,0.373134328358209,False,200,0.4433998836983912,False
YFS,amy,30,31,264,0.14772727272727273,60.0,0.8,0.11098484848484849,0.15151515151515152,0.07462686567164178,False,200,0.1905588337382853,False
YFS,amy,31,32,264,0.10984848484848485,150.0,0.5,0.11196969696969697,0.1481060606060605,0.5522388059701493,False,200,0.59563674750022,False
YFS,amy,32,33,264,0.12121212121212122,90.0,0.8,0.1093371212121212,0.1479166666666666,0.34328358208955223,False,200,0.42161674847240305,False
YFS,amy,33,34,264,0.14015151515151514,900.0,0.2,0.110625,0.13636363636363635,0.03980099502487562,True,200,0.16679958983707416,False
YFS,amy,34,35,264,0.14015151515151514,60.0,0.2,0.10990530303030303,0.14772727272727273,0.11940298507462686,False,200,0.24459790599242592,False
YFS,amy,35,36,264,0.11742424242424243,60.0,0.5,0.11053030303030303,0.14772727272727273,0.39303482587064675,False,200,0.4590981263893299,False
YFS,amy,36,37,264,0.16666666666666666,225.0,0.2,0.10757575757575756,0.14772727272727273,0.009950248756218905,True,200,0.1300639658848614,False
YFS,hpc,37,38,264,0.14015151515151514,100.0,0.8,0.10952651515151515,0.14412878787878783,0.1044776119402985,False,200,0.22493415276558382,False
YFS,hpc,38,39,264,0.13257575757575757,60.0,0.2,0.11126893939393939,0.14772727272727273,0.1691542288557214,False,200,0.28750981932443054,False
YFS,hpc,39,40,264,0.14772727272727273,100.0,0.2,0.10924242424242424,0.14034090909090902,0.04477611940298507,True,200,0.1672250989948218,False
YFS,hpc,40,41,264,0.11742424242424243,60.0,0.2,0.11375,0.14772727272727273,0.48258706467661694,False,200,0.5320086315410898,False
YFS,hpc,41,42,264,0.09090909090909091,60.0,0.8,0.11060606060606061,0.13257575757575757,0.9402985074626866,False,200,0.9454649827784156,False
YFS,hpc,42,43,264,0.14015151515151514,225.0,0.2,0.11412878787878787,0.1553030303030303,0.15422885572139303,False,200,0.2767047117354405,False
YFS,hpc,43,44,264,0.11742424242424243,90.0,0.5,0.11020833333333334,0.14772727272727273,0.39800995024875624,False,200,0.46196080906250986,False
YFS,hpc,44,45,264,0.1553030303030303,300.0,0.5,0.1112121212121212,0.14772727272727273,0.024875621890547265,True,200,0.160667251975417,False
YFS,hpc,45,46,264,0.15151515151515152,300.0,0.8,0.10886363636363637,0.14393939393939395,0.029850746268656716,True,200,0.160667251975417,False
YFS,hpc,46,47,264,0.16666666666666666,90.0,0.2,0.11607954545454546,0.1553030303030303,0.009950248756218905,True,200,0.1300639658848614,False
YFS,hpc,47,48,264,0.12121212121212122,60.0,0.2,0.121599055066797,0.125,0.983957219251337,False,186,0.983957219251337,False
YFS,hpc,48,49,264,0.15151515151515152,225.0,0.2,0.10981060606060605,0.14772727272727273,0.04975124378109453,True,200,0.16964865115416705,False
YFS,hpc,49,50,264,0.15151515151515152,900.0,0.2,0.11140151515151515,0.15151515151515152,0.07462686567164178,False,200,0.1905588337382853,False
YFS,hpc,50,51,264,0.12878787878787878,900.0,0.2,0.11024621212121213,0.14772727272727273,0.23383084577114427,False,200,0.33871539400622214,False
YFS,hpc,51,52,264,0.13257575757575757,90.0,0.2,0.1100378787878788,0.1479166666666666,0.18407960199004975,False,200,0.300772921108742,False
YFS,hpc,52,53,264,0.18181818181818182,60.0,0.5,0.11482954545454545,0.15151515151515152,0.004975124378109453,True,200,0.1300639658848614,False
YFS,hpc,53,54,264,0.13257575757575757,150.0,0.2,0.11200757575757575,0.1553030303030303,0.19900497512437812,False,200,0.3095006553634096,False
YFS,hpc,54,55,264,0.16666666666666666,450.0,0.5,0.1096212121212121,0.1479166666666666,0.014925373134328358,True,200,0.14898236092265943,False
YFS,hpc,55,56,264,0.15151515151515152,100.0,0.5,0.11039772727272727,0.14412878787878783,0.03482587064676617,True,200,0.16679958983707416,False
YFS,hpc,56,57,264,0.13257575757575757,100.0,0.2,0.11123106060606058,0.14772727272727273,0.1890547263681592,False,200,0.30526777875329236,False
YFS,hpc,57,58,264,0.17424242424242425,90.0,0.2,0.11020833333333332,0.14772727272727273,0.009950248756218905,True,200,0.1300639658848614,False
YFS,hpc,58,59,264,0.14772727272727273,450.0,0.2,0.10998106060606058,0.15151515151515152,0.07960199004975124,False,200,0.19336943600581166,False
YFS,hpc,59,60,264,0.10227272727272728,450.0,0.2,0.109375,0.14393939393939395,0.6666666666666666,False,200,0.6918714555765595,False
YFS,hpc,60,61,264,0.13636363636363635,60.0,0.2,0.1084469696969697,0.14393939393939395,0.12437810945273632,False,200,0.2501230113170412,False
YFS,hpc,61,62,264,0.12121212121212122,60.0,0.2,0.11899621212121213,0.12878787878787878,0.8059701492537313,False,200,0.820923213247307,False
YFS,hpc,62,63,264,0.125,90.0,0.2,0.11028409090909091,0.14393939393939395,0.27860696517412936,False,200,0.3676808266360505,False
YFS,hpc,74,75,264,0.16287878787878787,100.0,0.2,0.11026515151515152,0.1479166666666666,0.01990049751243781,True,200,0.15387849484969518,False
YFS,hpc,75,76,264,0.13257575757575757,450.0,0.2,0.11727272727272726,0.12878787878787878,0.04975124378109453,True,200,0.16964865115416705,False
YFS,hpc,76,77,264,0.14015151515151514,450.0,0.2,0.1096212121212121,0.15151515151515152,0.10945273631840796,False,200,0.23200599320002305,False
YFS,hpc,77,78,264,0.14393939393939395,75.0,0.2,0.11142045454545454,0.14772727272727273,0.07960199004975124,False,200,0.19336943600581166,False
YFS,hpc,78,79,264,0.11742424242424243,60.0,0.2,0.11001893939393939,0.1517045454545454,0.39303482587064675,False,200,0.4590981263893299,False
YFS,hpc,79,80,264,0.11742424242424243,75.0,0.5,0.1127840909090909,0.14772727272727273,0.44776119402985076,False,200,0.5037313432835822,False
YFS,hpc,80,81,264,0.14772727272727273,300.0,0.8,0.10854166666666666,0.14772727272727273,0.06467661691542288,False,200,0.18116052391105697,False
YFS,hpc,81,82,264,0.11742424242424243,300.0,0.2,0.11285984848484848,0.13636363636363635,0.4228855721393035,False,200,0.48166842137858423,False
YFS,hpc,82,83,264,0.14772727272727273,75.0,0.2,0.1091287878787879,0.14412878787878783,0.05472636815920398,False,200,0.17168443496801705,False
YFS,hpc,83,84,264,0.11363636363636363,75.0,0.2,0.11157196969696968,0.13257575757575757,0.5472636815920398,False,200,0.5914326007756493,False
YFS,hpc,84,85,264,0.13257575757575757,90.0,0.2,0.1097159090909091,0.15151515151515152,0.16417910447761194,False,200,0.28344128414531117,False
YFS,amy,85,86,264,0.14393939393939395,60.0,0.5,0.1103787878787879,0.15151515151515152,0.08955223880597014,False,200,0.20744379368977894,False
YFS,amy,86,87,264,0.14393939393939395,90.0,0.8,0.11064393939393938,0.14772727272727273,0.0945273631840796,False,200,0.2126865671641791,False
YFS,amy,87,88,264,0.14015151515151514,180.0,0.8,0.10655303030303032,0.14015151515151514,0.07462686567164178,False,200,0.1905588337382853,False
YFS,amy,88,89,264,0.125,90.0,0.2,0.10920454545454544,0.1479166666666666,0.25870646766169153,False,200,0.35507462686567165,False
YFS,amy,89,90,264,0.12878787878787878,75.0,0.2,0.11020833333333332,0.14412878787878783,0.21890547263681592,False,200,0.3274634999389971,False
YFS,amy,90,91,264,0.15151515151515152,90.0,0.5,0.11285984848484848,0.15549242424242418,0.07960199004975124,False,200,0.19336943600581166,False
YFS,amy,91,92,264,0.125,180.0,0.2,0.10977272727272727,0.13276515151515145,0.22885572139303484,False,200,0.3377467501203659,False
YFS,amy,92,93,264,0.1553030303030303,60.0,0.2,0.11041666666666668,0.14015151515151514,0.009950248756218905,True,200,0.1300639658848614,False
YFS,amy,93,94,264,0.13257575757575757,150.0,0.5,0.11020833333333332,0.1479166666666666,0.1890547263681592,False,200,0.30526777875329236,False
YFS,amy,94,95,264,0.17424242424242425,300.0,0.8,0.11123106060606058,0.1479166666666666,0.004975124378109453,True,200,0.1300639658848614,False
YFS,amy,95,96,264,0.17045454545454544,100.0,0.5,0.11157196969696968,0.15151515151515152,0.009950248756218905,True,200,0.1300639658848614,False
YFT,ent,9,10,477,0.1278825995807128,300.0,0.2,0.10977987421383649,0.13626834381551362,0.13432835820895522,False,200,0.25695563991887255,False
YFT,ent,10,11,477,0.12159329140461216,450.0,0.2,0.1100733752620545,0.13626834381551362,0.263681592039801,False,200,0.3574350469872858,False
YFT,ent,11,12,477,0.1530398322851153,90.0,0.2,0.1100524109014675,0.13836477987421383,0.009950248756218905,True,200,0.1300639658848614,False
YFT,ent,12,13,477,0.16352201257861634,450.0,0.2,0.11110062893081761,0.1342767295597484,0.004975124378109453,True,200,0.1300639658848614,False
YFT,ent,13,14,477,0.14046121593291405,75.0,0.8,0.11367924528301888,0.13836477987421383,0.04975124378109453,True,200,0.16964865115416705,False
YFT,ent,14,15,477,0.11530398322851153,900.0,0.2,0.11172955974842766,0.1363731656184486,0.472636815920398,False,200,0.5231403466538276,False
YFT,ent,15,16,477,0.1488469601677149,225.0,0.5,0.11018867924528301,0.14046121593291405,0.024875621890547265,True,200,0.160667251975417,False
YFT,ent,16,17,477,0.14046121593291405,100.0,0.8,0.10981132075471699,0.13417190775681342,0.029850746268656716,True,200,0.160667251975417,False
YFT,hpc,17,18,477,0.14675052410901468,900.0,0.2,0.10865828092243188,0.13626834381551362,0.01990049751243781,True,200,0.15387849484969518,False
YFT,hpc,18,19,477,0.1320754716981132,300.0,0.2,0.1119182389937107,0.13417190775681342,0.09950248756218906,False,200,0.2193850026973566,False
YFT,hpc,19,20,477,0.1278825995807128,100.0,0.2,0.10952830188679245,0.13417190775681342,0.12935323383084577,False,200,0.2536247334754797,False
YFT,hpc,20,21,477,0.09853249475890985,60.0,0.2,0.11092243186582808,0.13417190775681342,0.9054726368159204,False,200,0.9121183075448446,False
YFT,hpc,21,22,477,0.13626834381551362,90.0,0.2,0.11357442348008386,0.13417190775681342,0.04477611940298507,True,200,0.1672250989948218,False
YFT,hpc,22,23,477,0.12368972746331237,90.0,0.8,0.1099895178197065,0.1320754716981132,0.17412935323383086,False,200,0.288812733913514,False
YFT,hpc,23,24,477,0.10062893081761007,75.0,0.2,0.11030398322851152,0.129979035639413,0.8606965174129353,False,200,0.8686073309920983,False
YFT,hpc,24,25,477,0.15723270440251572,90.0,0.2,0.110104821802935,0.1384696016771488,0.004975124378109453,True,200,0.1300639658848614,False
YFT,hpc,25,26,477,0.1320754716981132,300.0,0.2,0.11174004192872117,0.14056603773584903,0.11940298507462686,False,200,0.24459790599242592,False
YFT,hpc,26,27,477,0.10482180293501048,300.0,0.2,0.10972746331236896,0.129979035639413,0.6965174129353234,False,200,0.7160825088042932,False
YFT,hpc,27,28,477,0.13836477987421383,150.0,0.2,0.109958071278826,0.1320754716981132,0.03980099502487562,True,200,0.16679958983707416,False
YFT,hpc,28,29,477,0.12578616352201258,90.0,0.2,0.109874213836478,0.13008385744234796,0.12437810945273632,False,200,0.2501230113170412,False
YFT,hpc,29,30,477,0.1278825995807128,300.0,0.5,0.10926624737945492,0.129979035639413,0.12935323383084577,False,200,0.2536247334754797,False
YFT,hpc,30,31,477,0.1069182389937107,60.0,0.2,0.11070230607966457,0.1320754716981132,0.6567164179104478,False,200,0.6854321548152772,False
YFT,hpc,31,32,477,0.14255765199161424,300.0,0.2,0.1108595387840671,0.13626834381551362,0.01990049751243781,True,200,0.15387849484969518,False
YFT,amy,32,33,477,0.14465408805031446,90.0,0.5,0.11016771488469601,0.13626834381551362,0.01990049751243781,True,200,0.15387849484969518,False
YFT,amy,33,34,477,0.13417190775681342,100.0,0.8,0.11118448637316561,0.14255765199161424,0.14427860696517414,False,200,0.2694182150472129,False
YFT,amy,34,35,477,0.11530398322851153,150.0,0.5,0.11219077568134171,0.14255765199161424,0.44776119402985076,False,200,0.5037313432835822,False
YFT,amy,35,36,477,0.14465408805031446,75.0,0.2,0.11016771488469601,0.14475890985324943,0.06467661691542288,False,200,0.18116052391105697,False
YFT,amy,36,37,477,0.13417190775681342,100.0,0.8,0.10923480083857441,0.13836477987421383,0.0845771144278607,False,200,0.19843092231151935,False
YFT,amy,37,38,477,0.13836477987421383,60.0,0.2,0.11166666666666666,0.14255765199161424,0.09950248756218906,False,200,0.2193850026973566,False
YFT,amy,38,39,477,0.11530398322851153,60.0,0.2,0.11110062893081761,0.14046121593291405,0.42786069651741293,False,200,0.48632613330861224,False
YFT,amy,39,40,477,0.1278825995807128,60.0,0.5,0.1110691823899371,0.14475890985324943,0.19900497512437812,False,200,0.3095006553634096,False
YFT,hpc,40,41,477,0.11949685534591195,150.0,0.2,0.110020964360587,0.1342767295597484,0.32338308457711445,False,200,0.405336332038438,False
YFT,hpc,41,42,477,0.11320754716981132,225.0,0.8,0.109853249475891,0.1384696016771488,0.43781094527363185,False,200,0.4945642159572508,False
YFT,hpc,42,43,477,0.1320754716981132,450.0,0.2,0.11126834381551362,0.14255765199161424,0.12437810945273632,False,200,0.2501230113170412,False
YFT,hpc,43,44,477,0.13626834381551362,60.0,0.5,0.11078616352201259,0.13218029350104818,0.04477611940298507,True,200,0.1672250989948218,False
YFT,hpc,44,45,477,0.10272536687631027,450.0,0.2,0.11104821802935011,0.14046121593291405,0.7263681592039801,False,200,0.742599849912449,False
YFT,hpc,45,46,477,0.13836477987421383,75.0,0.2,0.1130922431865828,0.14056603773584903,0.07960199004975124,False,200,0.19336943600581166,False
YFT,hpc,46,47,477,0.1509433962264151,225.0,0.5,0.10975890985324947,0.14046121593291405,0.014925373134328358,True,200,0.14898236092265943,False
YFT,hpc,47,48,477,0.11949685534591195,150.0,0.2,0.11060796645702303,0.13836477987421383,0.32338308457711445,False,200,0.405336332038438,False
YFT,hpc,48,49,477,0.12159329140461216,450.0,0.2,0.10981132075471697,0.1363731656184486,0.2835820895522388,False,200,0.3715669860720265,False
YFT,hpc,49,50,477,0.16352201257861634,225.0,0.2,0.11270440251572326,0.14046121593291405,0.004975124378109453,True,200,0.1300639658848614,False
YFT,hpc,50,51,477,0.14465408805031446,100.0,0.5,0.11134171907756812,0.14046121593291405,0.03980099502487562,True,200,0.16679958983707416,False
YFT,hpc,51,52,477,0.14255765199161424,100.0,0.5,0.11211740041928721,0.13857442348008378,0.05472636815920398,False,200,0.17168443496801705,False
YFT,ent,69,70,477,0.1111111111111111,100.0,0.5,0.11271488469601679,0.14046121593291405,0.5422885572139303,False,200,0.5872118696458535,False
YFT,ent,70,71,477,0.11949685534591195,60.0,0.8,0.1111111111111111,0.14056603773584903,0.30845771144278605,False,200,0.39019189765458423,False
YFT,ent,71,72,477,0.1278825995807128,100.0,0.5,0.11206498951781971,0.14255765199161424,0.18407960199004975,False,200,0.300772921108742,False
YFT,ent,72,73,477,0.12578616352201258,60.0,0.5,0.11125786163522011,0.1363731656184486,0.16417910447761194,False,200,0.28344128414531117,False
YFT,ent,73,74,477,0.10272536687631027,90.0,0.2,0.10877358490566039,0.13836477987421383,0.6218905472636815,False,200,0.6553126879995416,False
YFT,ent,74,75,477,0.1488469601677149,100.0,0.5,0.11080712788259958,0.1342767295597484,0.004975124378109453,True,200,0.1300639658848614,False
YFT,ent,75,76,477,0.14255765199161424,300.0,0.5,0.11006289308176101,0.1384696016771488,0.03980099502487562,True,200,0.16679958983707416,False
YFT,ent,76,77,477,0.14675052410901468,75.0,0.2,0.1139832285115304,0.14266247379454922,0.04477611940298507,True,200,0.1672250989948218,False
YFT,ent,77,78,477,0.14255765199161424,180.0,0.2,0.1130083857442348,0.14685534591194965,0.07462686567164178,False,200,0.1905588337382853,False
YFU,amy,0,1,494,0.1214574898785425,900.0,0.2,0.11071862348178138,0.1417004048582996,0.24875621890547264,False,200,0.3492766347291674,False
YFU,amy,1,2,494,0.13562753036437247,150.0,0.2,0.11126518218623482,0.13977732793522266,0.0945273631840796,False,200,0.2126865671641791,False
YFU,amy,2,3,494,0.1214574898785425,300.0,0.2,0.11091093117408908,0.1437246963562753,0.2935323383084577,False,200,0.38006899464939453,False
YFU,amy,3,4,494,0.15587044534412955,450.0,0.5,0.11027327935222672,0.1437246963562753,0.009950248756218905,True,200,0.1300639658848614,False
YFU,amy,4,5,494,0.12348178137651822,180.0,0.2,0.11007085020242915,0.13765182186234817,0.1691542288557214,False,200,0.28750981932443054,False
YFU,amy,5,6,494,0.11133603238866396,100.0,0.8,0.11121457489878543,0.1417004048582996,0.5373134328358209,False,200,0.5841288606472588,False
YFU,amy,6,7,494,0.10931174089068826,150.0,0.2,0.11030364372469637,0.1396761133603239,0.5621890547263682,False,200,0.6004704105929497,False
YFU,amy,7,8,494,0.13562753036437247,90.0,0.8,0.11233805668016193,0.1396761133603239,0.1044776119402985,False,200,0.22493415276558382,False
YFU,amy,8,9,494,0.1194331983805668,60.0,0.8,0.10928137651821863,0.1316801619433198,0.26865671641791045,False,200,0.36061745064409007,False
YFU,amy,9,10,494,0.10323886639676114,100.0,0.2,0.11234817813765183,0.13977732793522266,0.7213930348258707,False,200,0.7388895076854534,False
YFU,amy,10,11,494,0.10121457489878542,150.0,0.5,0.10977732793522268,0.13785425101214568,0.6766169154228856,False,200,0.6982381326450455,False
YFU,amy,11,12,494,0.1194331983805668,100.0,0.8,0.1084008097165992,0.13157894736842105,0.2736318407960199,False,200,0.36285961496863506,False
YFU,hpc,20,21,494,0.13562753036437247,60.0,0.2,0.1096153846153846,0.13562753036437247,0.06965174129353234,False,200,0.1874451273046532,False
YFU,hpc,21,22,494,0.13765182186234817,900.0,0.2,0.11131578947368422,0.13562753036437247,0.04975124378109453,True,200,0.16964865115416705,False
YFU,hpc,22,23,494,0.1417004048582996,900.0,0.2,0.10968623481781377,0.13765182186234817,0.03482587064676617,True,200,0.16679958983707416,False
YFU,hpc,23,24,494,0.1437246963562753,100.0,0.2,0.11331983805668017,0.13775303643724693,0.03980099502487562,True,200,0.16679958983707416,False
YFU,hpc,24,25,494,0.12753036437246965,60.0,0.2,0.11256072874493928,0.14180161943319836,0.208955223880597,False,200,0.31954433958341993,False
YFU,hpc,25,26,494,0.12955465587044535,180.0,0.8,0.10772267206477731,0.13562753036437247,0.0945273631840796,False,200,0.2126865671641791,False
YFU,hpc,26,27,494,0.12348178137651822,60.0,0.2,0.11208502024291497,0.1417004048582996,0.263681592039801,False,200,0.3574350469872858,False
YFU,hpc,27,28,494,0.12955465587044535,180.0,0.5,0.11025303643724697,0.13562753036437247,0.11940298507462686,False,200,0.24459790599242592,False
YFU,hpc,28,29,494,0.1437246963562753,60.0,0.8,0.10979757085020242,0.13765182186234817,0.03980099502487562,True,200,0.16679958983707416,False
YFU,hpc,29,30,494,0.1417004048582996,75.0,0.2,0.10802631578947368,0.13360323886639677,0.029850746268656716,True,200,0.160667251975417,False
YFU,hpc,30,31,494,0.1437246963562753,300.0,0.5,0.11141700404858298,0.13765182186234817,0.024875621890547265,True,200,0.160667251975417,False
YFU,hpc,31,32,494,0.13360323886639677,100.0,0.2,0.10668016194331983,0.13360323886639677,0.06965174129353234,False,200,0.1874451273046532,False
YFU,hpc,32,33,494,0.13765182186234817,225.0,0.8,0.11040485829959515,0.13765182186234817,0.05970149253731343,False,200,0.18008856814826965,False
YFU,hpc,33,34,494,0.15384615384615385,60.0,0.5,0.11137651821862349,0.1396761133603239,0.014925373134328358,True,200,0.14898236092265943,False
YFU,hpc,34,35,494,0.12550607287449392,90.0,0.5,0.11139676113360324,0.13765182186234817,0.23383084577114427,False,200,0.33871539400622214,False
YFU,hpc,35,36,494,0.1214574898785425,225.0,0.8,0.10911943319838055,0.13775303643724693,0.2935323383084577,False,200,0.38006899464939453,False
YFU,hpc,36,37,494,0.13157894736842105,100.0,0.8,0.1113663967611336,0.13562753036437247,0.11442786069651742,False,200,0.23886272061744512,False
YFU,hpc,37,38,494,0.12955465587044535,75.0,0.8,0.10875506072874494,0.13572874493927123,0.1044776119402985,False,200,0.22493415276558382,False
YFU,hpc,38,39,494,0.15587044534412955,100.0,0.8,0.11153846153846153,0.13765182186234817,0.009950248756218905,True,200,0.1300639658848614,False
YFU,hpc,39,40,494,0.1659919028340081,100.0,0.5,0.10899797570850202,0.13582995951416998,0.009950248756218905,True,200,0.1300639658848614,False
YFU,hpc,40,41,494,0.1214574898785425,450.0,0.2,0.10914979757085021,0.13572874493927123,0.21890547263681592,False,200,0.3274634999389971,False
YFU,hpc,41,42,494,0.1437246963562753,60.0,0.2,0.11158906882591094,0.145748987854251,0.06467661691542288,False,200,0.18116052391105697,False
YFU,hpc,42,43,494,0.14979757085020243,150.0,0.2,0.10943319838056681,0.13765182186234817,0.009950248756218905,True,200,0.1300639658848614,False
YFU,amy,43,44,494,0.15587044534412955,180.0,0.2,0.11158906882591094,0.13572874493927123,0.014925373134328358,True,200,0.14898236092265943,False
YFU,amy,44,45,494,0.10323886639676114,60.0,0.8,0.11124493927125506,0.13977732793522266,0.7213930348258707,False,200,0.7388895076854534,False
YFU,amy,45,46,494,0.13360323886639677,60.0,0.2,0.11032388663967611,0.1417004048582996,0.12437810945273632,False,200,0.2501230113170412,False
YFU,amy,46,47,494,0.12955465587044535,60.0,0.2,0.10994939271255061,0.13572874493927123,0.14427860696517414,False,200,0.2694182150472129,False
YFU,amy,47,48,494,0.12550607287449392,75.0,0.2,0.11023279352226721,0.13370445344129553,0.19900497512437812,False,200,0.3095006553634096,False
YFU,amy,48,49,494,0.145748987854251,900.0,0.2,0.11023279352226721,0.13977732793522266,0.03980099502487562,True,200,0.16679958983707416,False
YFU,amy,49,50,494,0.1437246963562753,450.0,0.2,0.10920040485829961,0.1396761133603239,0.04477611940298507,True,200,0.1672250989948218,False
YFU,amy,50,51,494,0.12348178137651822,60.0,0.8,0.11092105263157893,0.13765182186234817,0.263681592039801,False,200,0.3574350469872858,False
YFU,amy,51,52,494,0.15182186234817813,100.0,0.2,0.11133603238866396,0.13775303643724693,0.009950248756218905,True,200,0.1300639658848614,False
YFU,amy,52,53,494,0.1437246963562753,150.0,0.2,0.10898785425101214,0.1417004048582996,0.04975124378109453,True,200,0.16964865115416705,False
YFU,amy,53,54,494,0.13765182186234817,150.0,0.5,0.11041497975708502,0.13360323886639677,0.03482587064676617,True,200,0.16679958983707416,False
YFU,hpc,54,55,494,0.15182186234817813,180.0,0.2,0.11009109311740889,0.13370445344129553,0.014925373134328358,True,200,0.14898236092265943,False
YFU,hpc,55,56,494,0.1417004048582996,60.0,0.5,0.11265182186234818,0.14382591093117406,0.0945273631840796,False,200,0.2126865671641791,False
YFU,hpc,56,57,494,0.14979757085020243,60.0,0.2,0.10989878542510122,0.13562753036437247,0.009950248756218905,True,200,0.1300639658848614,False
YFU,hpc,57,58,494,0.12753036437246965,75.0,0.2,0.1103846153846154,0.13562753036437247,0.21393034825870647,False,200,0.32534005870922394,False
YFU,hpc,58,59,494,0.12550607287449392,180.0,0.2,0.10819838056680162,0.1396761133603239,0.1791044776119403,False,200,0.2952803549818475,False
YFU,hpc,59,60,494,0.11740890688259109,900.0,0.2,0.11138663967611334,0.13977732793522266,0.3681592039800995,False,200,0.4413087401420843,False
YFU,hpc,60,61,494,0.13765182186234817,75.0,0.8,0.10973684210526315,0.13775303643724693,0.05970149253731343,False,200,0.18008856814826965,False
YFU,hpc,61,62,494,0.1437246963562753,100.0,0.8,0.10957489878542509,0.14180161943319836,0.05472636815920398,False,200,0.17168443496801705,False
YFU,hpc,62,63,494,0.12955465587044535,900.0,0.2,0.11031376518218622,0.13977732793522266,0.13432835820895522,False,200,0.25695563991887255,False
YFU,hpc,63,64,494,0.12550607287449392,150.0,0.2,0.10775303643724697,0.13572874493927123,0.15920398009950248,False,200,0.2801377726750861,False
