trial_index,operand,number,TC1,TC2
49.0,1.0,5,-1.3657936696292625,0.374867622330407
49.0,2.0,2,0.06827042473541114,0.7070220172166415
50.0,1.0,2,-1.6031026955725851,0.6613992386158314
51.0,1.0,7,-2.7866163257146157,0.0011464611715619785
51.0,2.0,7,3.299288286310339,0.11014737503101087
52.0,2.0,4,0.46940775926094436,-1.4369986121397689
53.0,1.0,8,-1.2964835444038716,-0.33694758121249996
53.0,2.0,4,-0.11930067656645013,2.277252976148459
54.0,1.0,7,0.5357600607630041,0.7107275876933987
54.0,2.0,6,0.48446813993901877,1.4857114835265814
55.0,1.0,8,0.8870980183945926,-1.1422231213345333
55.0,2.0,7,0.4874650319749361,-1.1887973663419393
56.0,1.0,9,0.8687098874546969,1.008257813810589
56.0,2.0,1,0.5505675096205159,1.6529908276999548
57.0,1.0,8,2.3513608005207565,0.6562224282816557
58.0,1.0,6,-0.8663495005453458,-1.4609178335489579
58.0,2.0,6,-1.8676015028458135,-0.15035590493847775
59.0,1.0,4,-0.1820497018263976,0.026174928299041826
60.0,1.0,1,0.31950519956959067,-1.4290484000918677
60.0,2.0,1,-0.3325466313282792,0.5054813832534131
61.0,1.0,2,0.8358060975706072,-0.3672392255013505
61.0,2.0,4,0.5532500175833871,-1.4271956148534892
62.0,1.0,1,1.099170483276449,0.421461164981377
62.0,2.0,2,0.6699569974773333,-0.22692813176282417
63.0,1.0,7,0.2691505211777042,-0.4815896833493655
63.0,2.0,7,-0.5979436127210204,-0.29371602770266203
64.0,1.0,8,0.6352959276668043,-1.3922771523707416
64.0,2.0,8,0.7203116758692198,-1.1743868485053266
65.0,2.0,4,-1.4683219688117892,-0.6944918061235489
66.0,1.0,9,1.947871816258256,3.481747319248558
66.0,2.0,9,1.0689671255379372,0.05284888502018521
67.0,1.0,7,1.0177142730265378,1.012865334360922
67.0,2.0,1,0.35326809526060693,-0.2511416468857165
68.0,2.0,3,0.9848104831424482,-0.3626317049510176
69.0,1.0,5,0.5861147391548907,-0.23673112904910384
70.0,2.0,1,-0.7982399191168467,0.4766603475801877
71.0,2.0,6,-0.0655956537530141,-0.7540044442700876
72.0,1.0,3,0.36654860185251364,-0.1076758596507729
72.0,2.0,1,-0.3487969760391843,0.17904375463580235
74.0,1.0,8,-0.5834505479365547,0.24286961961897066
75.0,1.0,4,-1.4667950265461844,0.10430564664806351
75.0,2.0,9,-0.3654113528997827,-0.6849831025509725
76.0,1.0,6,-1.0829067314161385,-0.963858169260406
76.0,2.0,7,0.9042571169890716,-0.8814641429384696
77.0,2.0,5,-1.5992690816696384,-0.45089808087605215
78.0,1.0,8,-0.41666420541118193,0.275033346789764
78.0,2.0,5,0.10115162045977258,-0.9068732706068479
79.0,1.0,1,1.3856560277546635,0.07706240014307754
79.0,2.0,6,-0.9483954106287631,-1.4958362960317058
80.0,1.0,3,0.3674467759720263,-0.12023359224900697
80.0,2.0,8,0.8687098874546969,1.008257813810589
81.0,1.0,3,-0.08250182052693042,0.9656834329936433
81.0,2.0,4,-0.2821528846238066,-0.25694477998153564
82.0,2.0,2,1.1506986515483082,-0.3179102451819902
83.0,1.0,4,1.3018137694322207,0.06725940285679789
83.0,2.0,7,1.2031640622522664,-0.8848068344360376
84.0,1.0,4,0.6986393227372798,0.387444652572205
84.0,2.0,2,0.4371103535830496,-0.24133864959943685
85.0,1.0,3,-3.186524627894732,-0.26607282301321317
85.0,2.0,4,-1.8338730054903614,-0.2551605800086429
86.0,1.0,4,0.4516034183675153,0.2952469977221958
86.0,2.0,8,-1.8007044796098732,1.394102416103979
87.0,1.0,9,1.60189887455241,-0.8256748568303975
87.0,2.0,4,-0.5988417868405332,-0.28115829510442797
88.0,1.0,7,0.46850958514143165,-1.4244408795415349
88.0,2.0,7,-1.6460371681921016,-1.551625582139778
