neuron_id,n_presentations,n_folds,fr_accuracy,shuffle_mean_accuracy,n_extreme,p_value,fr_coding,subject,region,paper_unit,n_valid_shuffles
3,266,10,0.10150375939849623,0.1063533834586466,117.0,0.5870646766169154,False,YFR,hpc,4,200.0
4,266,10,0.10526315789473684,0.10706766917293234,106.0,0.5323383084577115,False,YFR,hpc,5,200.0
5,266,10,0.11654135338345864,0.11127819548872181,87.0,0.43781094527363185,False,YFR,hpc,6,200.0
6,266,10,0.08646616541353383,0.10582706766917294,164.0,0.8208955223880597,False,YFR,hpc,7,200.0
7,266,10,0.09398496240601503,0.11045112781954888,164.0,0.8208955223880597,False,YFR,hpc,8,200.0
8,266,10,0.11278195488721804,0.10708646616541354,82.0,0.4129353233830846,False,YFR,hpc,9,200.0
9,266,10,0.09398496240601503,0.10881578947368421,162.0,0.8109452736318408,False,YFR,hpc,10,200.0
10,266,10,0.11278195488721804,0.10969924812030075,98.0,0.4925373134328358,False,YFR,hpc,11,200.0
11,266,10,0.06766917293233082,0.10909774436090224,193.0,0.9651741293532339,False,YFR,hpc,12,200.0
12,266,10,0.09022556390977443,0.10855263157894736,168.0,0.8407960199004975,False,YFR,hpc,13,200.0
13,266,10,0.09774436090225563,0.1111466165413534,151.0,0.7562189054726368,False,YFR,hpc,14,200.0
14,266,10,,,,,False,YFR,hpc,15,0.0
15,266,10,0.08646616541353383,0.11127819548872181,180.0,0.900497512437811,False,YFR,hpc,16,200.0
16,266,10,0.10526315789473684,0.10847744360902255,116.0,0.582089552238806,False,YFR,hpc,17,200.0
17,266,10,0.12406015037593984,0.1081766917293233,47.0,0.23880597014925373,False,YFR,hpc,18,200.0
18,266,10,0.08646616541353383,0.10917293233082706,175.0,0.8756218905472637,False,YFR,hpc,19,200.0
19,266,10,0.15413533834586465,0.10874060150375939,10.0,0.05472636815920398,False,YFR,hpc,20,200.0
20,266,10,0.14285714285714285,0.10733082706766918,13.0,0.06965174129353234,False,YFR,hpc,21,200.0
21,266,10,0.09398496240601503,0.1100187969924812,158.0,0.7910447761194029,False,YFR,hpc,22,200.0
22,266,10,0.14285714285714285,0.10772556390977442,13.0,0.06965174129353234,False,YFR,hpc,23,200.0
23,266,10,0.13157894736842105,0.10665413533834586,25.0,0.12935323383084577,False,YFR,hpc,24,200.0
24,266,10,0.09774436090225563,0.10966165413533834,138.0,0.6915422885572139,False,YFR,amy,25,200.0
25,266,10,0.10526315789473684,0.11033834586466165,122.0,0.6119402985074627,False,YFR,amy,26,200.0
26,266,10,0.12030075187969924,0.10610902255639097,59.0,0.29850746268656714,False,YFR,amy,27,200.0
27,266,10,0.09022556390977443,0.10798872180451127,165.0,0.8258706467661692,False,YFR,amy,28,200.0
28,266,10,0.08270676691729323,0.11184210526315788,188.0,0.9402985074626866,False,YFR,amy,29,200.0
29,266,10,0.10526315789473684,0.10945488721804511,119.0,0.5970149253731343,False,YFR,amy,30,200.0
30,266,10,0.12781954887218044,0.10672932330827066,34.0,0.17412935323383086,False,YFR,amy,31,200.0
31,266,10,0.13533834586466165,0.10830827067669173,18.0,0.0945273631840796,False,YFR,amy,32,200.0
32,266,10,0.12406015037593984,0.10832706766917292,49.0,0.24875621890547264,False,YFR,amy,33,200.0
33,266,10,0.10526315789473684,0.10753759398496239,112.0,0.5621890547263682,False,YFR,amy,34,200.0
34,266,10,0.09022556390977443,0.10727443609022554,157.0,0.7860696517412935,False,YFR,amy,35,200.0
35,266,10,0.14661654135338345,0.1099624060150376,12.0,0.06467661691542288,False,YFR,amy,36,200.0
36,266,10,0.10902255639097744,0.10725563909774437,102.0,0.5124378109452736,False,YFR,amy,37,200.0
37,266,10,0.09774436090225563,0.10887218045112781,147.0,0.736318407960199,False,YFR,amy,38,200.0
38,266,10,0.10902255639097744,0.10569548872180448,97.0,0.48756218905472637,False,YFR,amy,39,200.0
39,266,10,0.08646616541353383,0.10906015037593984,176.0,0.8805970149253731,False,YFR,amy,40,200.0
45,266,10,0.11654135338345864,0.10998120300751879,84.0,0.4228855721393035,False,YFR,amy,46,200.0
46,266,10,0.13533834586466165,0.11225563909774436,34.0,0.17412935323383086,False,YFR,amy,47,200.0
47,266,10,0.09022556390977443,0.10800751879699248,167.0,0.835820895522388,False,YFR,amy,48,200.0
48,266,10,0.09398496240601503,0.1075751879699248,157.0,0.7860696517412935,False,YFR,amy,49,200.0
49,266,10,0.12781954887218044,0.10781954887218044,43.0,0.21890547263681592,False,YFR,amy,50,200.0
50,266,10,0.07142857142857142,0.1106766917293233,194.0,0.9701492537313433,False,YFR,amy,51,200.0
51,266,10,0.09774436090225563,0.1075,143.0,0.7164179104477612,False,YFR,amy,52,200.0
52,266,10,0.11278195488721804,0.10766917293233082,81.0,0.4079601990049751,False,YFR,amy,53,200.0
53,266,10,0.08646616541353383,0.1063721804511278,176.0,0.8805970149253731,False,YFR,hpc,54,200.0
54,266,10,0.08646616541353383,0.1068796992481203,170.0,0.8507462686567164,False,YFR,hpc,55,200.0
55,266,10,0.10526315789473684,0.10958646616541352,121.0,0.6069651741293532,False,YFR,hpc,56,200.0
56,266,10,0.11278195488721804,0.10834586466165412,83.0,0.417910447761194,False,YFR,hpc,57,200.0
57,266,10,0.13909774436090225,0.10828947368421052,17.0,0.08955223880597014,False,YFR,hpc,58,200.0
58,266,10,0.10150375939849623,0.11048872180451128,137.0,0.6865671641791045,False,YFR,hpc,59,200.0
59,266,10,0.06390977443609022,0.1075,196.0,0.9800995024875622,False,YFR,hpc,60,200.0
60,266,10,0.10526315789473684,0.10907894736842107,125.0,0.6268656716417911,False,YFR,hpc,61,200.0
61,266,10,0.13157894736842105,0.1107330827067669,34.0,0.17412935323383086,False,YFR,hpc,62,200.0
62,266,10,0.10526315789473684,0.10906015037593984,116.0,0.582089552238806,False,YFR,hpc,63,200.0
63,266,10,0.06766917293233082,0.1100187969924812,193.0,0.9651741293532339,False,YFR,hpc,64,200.0
64,266,10,0.08646616541353383,0.10951127819548873,175.0,0.8756218905472637,False,YFR,hpc,65,200.0
65,266,10,0.12030075187969924,0.10793233082706767,65.0,0.3283582089552239,False,YFR,hpc,66,200.0
66,266,10,0.10150375939849623,0.10723684210526314,122.0,0.6119402985074627,False,YFR,hpc,67,200.0
67,266,10,0.13157894736842105,0.10900375939849624,34.0,0.17412935323383086,False,YFR,hpc,68,200.0
68,266,10,0.07894736842105263,0.11225563909774434,184.0,0.9203980099502488,False,YFR,hpc,69,200.0
69,266,10,0.04887218045112782,0.11276315789473683,200.0,1.0,False,YFR,hpc,70,200.0
26,264,10,0.0946969696969697,0.114375,170.0,0.8507462686567164,False,YFS,amy,27,200.0
27,264,10,0.07954545454545454,0.11089015151515151,187.0,0.9353233830845771,False,YFS,amy,28,200.0
28,264,10,0.08712121212121213,0.1121401515151515,172.0,0.8606965174129353,False,YFS,amy,29,200.0
29,264,10,0.11742424242424243,0.11679924242424242,140.0,0.7014925373134329,False,YFS,amy,30,200.0
30,264,10,0.11363636363636363,0.10929924242424242,86.0,0.43283582089552236,False,YFS,amy,31,200.0
31,264,10,0.08712121212121213,0.10846590909090907,174.0,0.8706467661691543,False,YFS,amy,32,200.0
32,264,10,0.12121212121212122,0.111875,70.0,0.35323383084577115,False,YFS,amy,33,200.0
33,264,10,0.14015151515151514,0.1105871212121212,7.0,0.03980099502487562,True,YFS,amy,34,200.0
34,264,10,0.12878787878787878,0.10803030303030303,40.0,0.20398009950248755,False,YFS,amy,35,200.0
35,264,10,0.06439393939393939,0.10892045454545453,195.0,0.9751243781094527,False,YFS,amy,36,200.0
36,264,10,0.14393939393939395,0.10986742424242424,12.0,0.06467661691542288,False,YFS,amy,37,200.0
37,264,10,0.13636363636363635,0.11160984848484848,23.0,0.11940298507462686,False,YFS,hpc,38,200.0
38,264,10,0.07954545454545454,0.10839015151515152,192.0,0.9601990049751243,False,YFS,hpc,39,200.0
39,264,10,0.09090909090909091,0.10950757575757575,163.0,0.8159203980099502,False,YFS,hpc,40,200.0
40,264,10,0.09090909090909091,0.10973484848484848,168.0,0.8407960199004975,False,YFS,hpc,41,200.0
41,264,10,0.08712121212121213,0.11,190.0,0.9502487562189055,False,YFS,hpc,42,200.0
42,264,10,0.056818181818181816,0.11265151515151516,199.0,0.9950248756218906,False,YFS,hpc,43,200.0
43,264,10,0.11363636363636363,0.11007575757575758,101.0,0.5074626865671642,False,YFS,hpc,44,200.0
44,264,10,0.11363636363636363,0.10755681818181818,89.0,0.44776119402985076,False,YFS,hpc,45,200.0
45,264,10,0.08333333333333333,0.10702651515151515,172.0,0.8606965174129353,False,YFS,hpc,46,200.0
46,264,10,0.08333333333333333,0.1096212121212121,182.0,0.9104477611940298,False,YFS,hpc,47,200.0
47,264,10,0.12121212121212122,0.1217008797653959,175.0,0.9411764705882353,False,YFS,hpc,48,186.0
48,264,10,0.11363636363636363,0.10696969696969698,77.0,0.3880597014925373,False,YFS,hpc,49,200.0
49,264,10,0.15151515151515152,0.11132575757575758,14.0,0.07462686567164178,False,YFS,hpc,50,200.0
50,264,10,0.12878787878787878,0.11028409090909091,46.0,0.23383084577114427,False,YFS,hpc,51,200.0
51,264,10,0.12121212121212122,0.110625,69.0,0.3482587064676617,False,YFS,hpc,52,200.0
52,264,10,0.10984848484848485,0.10948863636363637,98.0,0.4925373134328358,False,YFS,hpc,53,200.0
53,264,10,0.11742424242424243,0.11257575757575758,89.0,0.44776119402985076,False,YFS,hpc,54,200.0
54,264,10,0.12878787878787878,0.10839015151515152,40.0,0.20398009950248755,False,YFS,hpc,55,200.0
55,264,10,0.12121212121212122,0.10839015151515152,60.0,0.3034825870646766,False,YFS,hpc,56,200.0
56,264,10,0.10606060606060606,0.11011363636363637,124.0,0.6218905472636815,False,YFS,hpc,57,200.0
57,264,10,0.12878787878787878,0.11138257575757575,53.0,0.26865671641791045,False,YFS,hpc,58,200.0
58,264,10,0.12878787878787878,0.11071969696969697,39.0,0.19900497512437812,False,YFS,hpc,59,200.0
59,264,10,0.09848484848484848,0.10964015151515151,150.0,0.7512437810945274,False,YFS,hpc,60,200.0
60,264,10,0.09848484848484848,0.10689393939393937,131.0,0.6567164179104478,False,YFS,hpc,61,200.0
61,264,10,0.11742424242424243,0.11920454545454547,173.0,0.8656716417910447,False,YFS,hpc,62,200.0
62,264,10,0.125,0.11035984848484849,56.0,0.2835820895522388,False,YFS,hpc,63,200.0
74,264,10,0.10984848484848485,0.1090719696969697,97.0,0.48756218905472637,False,YFS,hpc,75,200.0
75,264,10,0.125,0.1172159090909091,73.0,0.3681592039800995,False,YFS,hpc,76,200.0
76,264,10,0.13636363636363635,0.10725378787878789,22.0,0.11442786069651742,False,YFS,hpc,77,200.0
77,264,10,0.10227272727272728,0.11047348484848485,130.0,0.6517412935323383,False,YFS,hpc,78,200.0
78,264,10,0.11742424242424243,0.11083333333333333,80.0,0.40298507462686567,False,YFS,hpc,79,200.0
79,264,10,0.10606060606060606,0.11039772727272727,124.0,0.6218905472636815,False,YFS,hpc,80,200.0
80,264,10,0.14015151515151514,0.11111742424242425,18.0,0.0945273631840796,False,YFS,hpc,81,200.0
81,264,10,0.10606060606060606,0.11202651515151515,141.0,0.7064676616915423,False,YFS,hpc,82,200.0
82,264,10,0.12121212121212122,0.10958333333333332,65.0,0.3283582089552239,False,YFS,hpc,83,200.0
83,264,10,0.10227272727272728,0.11274621212121212,133.0,0.6666666666666666,False,YFS,hpc,84,200.0
84,264,10,0.125,0.1087878787878788,52.0,0.263681592039801,False,YFS,hpc,85,200.0
85,264,10,0.12121212121212122,0.10982954545454547,71.0,0.3582089552238806,False,YFS,amy,86,200.0
86,264,10,0.11742424242424243,0.11109848484848485,73.0,0.3681592039800995,False,YFS,amy,87,200.0
87,264,10,0.07196969696969698,0.10892045454545453,193.0,0.9651741293532339,False,YFS,amy,88,200.0
88,264,10,0.10227272727272728,0.11024621212121213,142.0,0.7114427860696517,False,YFS,amy,89,200.0
89,264,10,0.08712121212121213,0.10738636363636363,178.0,0.8905472636815921,False,YFS,amy,90,200.0
90,264,10,0.08712121212121213,0.10931818181818181,177.0,0.8855721393034826,False,YFS,amy,91,200.0
91,264,10,0.10984848484848485,0.11032196969696968,105.0,0.527363184079602,False,YFS,amy,92,200.0
92,264,10,0.12878787878787878,0.11176136363636363,36.0,0.18407960199004975,False,YFS,amy,93,200.0
93,264,10,0.12878787878787878,0.10867424242424242,37.0,0.1890547263681592,False,YFS,amy,94,200.0
94,264,10,0.13257575757575757,0.11195075757575758,42.0,0.21393034825870647,False,YFS,amy,95,200.0
95,264,10,0.10606060606060606,0.10956439393939395,119.0,0.5970149253731343,False,YFS,amy,96,200.0
9,477,10,0.11740041928721175,0.11125786163522011,73.0,0.3681592039800995,False,YFT,ent,10,200.0
10,477,10,0.1069182389937107,0.1099685534591195,119.0,0.5970149253731343,False,YFT,ent,11,200.0
11,477,10,0.1090146750524109,0.109958071278826,111.0,0.5572139303482587,False,YFT,ent,12,200.0
12,477,10,0.15932914046121593,0.11117400419287211,0.0,0.004975124378109453,True,YFT,ent,13,200.0
13,477,10,0.12578616352201258,0.11180293501048219,39.0,0.19900497512437812,False,YFT,ent,14,200.0
14,477,10,0.11530398322851153,0.11175052410901466,94.0,0.472636815920398,False,YFT,ent,15,200.0
15,477,10,0.11740041928721175,0.11118448637316561,75.0,0.3781094527363184,False,YFT,ent,16,200.0
16,477,10,0.11530398322851153,0.10920335429769391,72.0,0.36318407960199006,False,YFT,ent,17,200.0
17,477,10,0.14675052410901468,0.10872117400419289,3.0,0.01990049751243781,True,YFT,hpc,18,200.0
18,477,10,0.12368972746331237,0.1109329140461216,34.0,0.17412935323383086,False,YFT,hpc,19,200.0
19,477,10,0.11740041928721175,0.10952830188679245,62.0,0.31343283582089554,False,YFT,hpc,20,200.0
20,477,10,0.09224318658280922,0.11104821802935011,194.0,0.9701492537313433,False,YFT,hpc,21,200.0
21,477,10,0.129979035639413,0.11325995807127881,42.0,0.21393034825870647,False,YFT,hpc,22,200.0
22,477,10,0.1090146750524109,0.10877358490566037,106.0,0.5323383084577115,False,YFT,hpc,23,200.0
23,477,10,0.10062893081761007,0.11129979035639412,178.0,0.8905472636815921,False,YFT,hpc,24,200.0
24,477,10,0.13626834381551362,0.10843815513626832,10.0,0.05472636815920398,False,YFT,hpc,25,200.0
25,477,10,0.11320754716981132,0.11235849056603774,95.0,0.47761194029850745,False,YFT,hpc,26,200.0
26,477,10,0.09433962264150944,0.10959119496855346,183.0,0.9154228855721394,False,YFT,hpc,27,200.0
27,477,10,0.11740041928721175,0.1099895178197065,60.0,0.3034825870646766,False,YFT,hpc,28,200.0
28,477,10,0.10272536687631027,0.10778825995807129,138.0,0.6915422885572139,False,YFT,hpc,29,200.0
29,477,10,0.10482180293501048,0.10986373165618447,130.0,0.6517412935323383,False,YFT,hpc,30,200.0
30,477,10,0.10062893081761007,0.11069182389937109,182.0,0.9104477611940298,False,YFT,hpc,31,200.0
31,477,10,0.09853249475890985,0.1120335429769392,163.0,0.8159203980099502,False,YFT,hpc,32,200.0
32,477,10,0.12578616352201258,0.11050314465408805,40.0,0.20398009950248755,False,YFT,amy,33,200.0
33,477,10,0.1278825995807128,0.11036687631027252,35.0,0.1791044776119403,False,YFT,amy,34,200.0
34,477,10,0.1090146750524109,0.11088050314465409,111.0,0.5572139303482587,False,YFT,amy,35,200.0
35,477,10,0.1320754716981132,0.10884696016771488,19.0,0.09950248756218906,False,YFT,amy,36,200.0
36,477,10,0.1069182389937107,0.10993710691823899,126.0,0.6318407960199005,False,YFT,amy,37,200.0
37,477,10,0.11740041928721175,0.11162473794549267,71.0,0.3582089552238806,False,YFT,amy,38,200.0
38,477,10,0.09224318658280922,0.1131132075471698,180.0,0.900497512437811,False,YFT,amy,39,200.0
39,477,10,0.1278825995807128,0.10909853249475891,29.0,0.14925373134328357,False,YFT,amy,40,200.0
40,477,10,0.10482180293501048,0.11035639412997902,131.0,0.6567164179104478,False,YFT,hpc,41,200.0
41,477,10,0.09643605870020965,0.1120545073375262,173.0,0.8656716417910447,False,YFT,hpc,42,200.0
42,477,10,0.12159329140461216,0.11146750524109014,53.0,0.26865671641791045,False,YFT,hpc,43,200.0
43,477,10,0.1090146750524109,0.10872117400419286,106.0,0.5323383084577115,False,YFT,hpc,44,200.0
44,477,10,0.09014675052410902,0.11076519916142555,189.0,0.945273631840796,False,YFT,hpc,45,200.0
45,477,10,0.1090146750524109,0.11160377358490566,118.0,0.5920398009950248,False,YFT,hpc,46,200.0
46,477,10,0.129979035639413,0.11142557651991615,39.0,0.19900497512437812,False,YFT,hpc,47,200.0
47,477,10,0.11530398322851153,0.11123689727463311,77.0,0.3880597014925373,False,YFT,hpc,48,200.0
48,477,10,0.1111111111111111,0.11020964360587002,102.0,0.5124378109452736,False,YFT,hpc,49,200.0
49,477,10,0.11530398322851153,0.10943396226415093,79.0,0.39800995024875624,False,YFT,hpc,50,200.0
50,477,10,0.1320754716981132,0.11054507337526205,19.0,0.09950248756218906,False,YFT,hpc,51,200.0
51,477,10,0.12368972746331237,0.11123689727463311,51.0,0.25870646766169153,False,YFT,hpc,52,200.0
69,477,10,0.09853249475890985,0.11167714884696016,163.0,0.8159203980099502,False,YFT,ent,70,200.0
70,477,10,0.08176100628930817,0.10933962264150943,193.0,0.9651741293532339,False,YFT,ent,71,200.0
71,477,10,0.11949685534591195,0.1110587002096436,65.0,0.3283582089552239,False,YFT,ent,72,200.0
72,477,10,0.0859538784067086,0.10850104821802935,190.0,0.9502487562189055,False,YFT,ent,73,200.0
73,477,10,0.08176100628930817,0.10987421383647797,192.0,0.9601990049751243,False,YFT,ent,74,200.0
74,477,10,0.1320754716981132,0.10986373165618447,25.0,0.12935323383084577,False,YFT,ent,75,200.0
75,477,10,0.12159329140461216,0.11142557651991612,61.0,0.30845771144278605,False,YFT,ent,76,200.0
76,477,10,0.10482180293501048,0.11074423480083859,125.0,0.6268656716417911,False,YFT,ent,77,200.0
77,477,10,0.1090146750524109,0.11090146750524109,111.0,0.5572139303482587,False,YFT,ent,78,200.0
0,494,10,0.1214574898785425,0.11073886639676114,49.0,0.24875621890547264,False,YFU,amy,1,200.0
1,494,10,0.10526315789473684,0.11020242914979757,129.0,0.6467661691542289,False,YFU,amy,2,200.0
2,494,10,0.08097165991902834,0.11049595141700404,195.0,0.9751243781094527,False,YFU,amy,3,200.0
3,494,10,0.1214574898785425,0.11040485829959515,61.0,0.30845771144278605,False,YFU,amy,4,200.0
4,494,10,0.10728744939271255,0.1084008097165992,102.0,0.5124378109452736,False,YFU,amy,5,200.0
5,494,10,0.0931174089068826,0.1104757085020243,172.0,0.8606965174129353,False,YFU,amy,6,200.0
6,494,10,0.09919028340080972,0.11102226720647775,148.0,0.7412935323383084,False,YFU,amy,7,200.0
7,494,10,0.10931174089068826,0.11252024291497975,120.0,0.6019900497512438,False,YFU,amy,8,200.0
8,494,10,0.08704453441295547,0.11078947368421053,188.0,0.9402985074626866,False,YFU,amy,9,200.0
9,494,10,0.08704453441295547,0.11271255060728745,190.0,0.9502487562189055,False,YFU,amy,10,200.0
10,494,10,0.08704453441295547,0.109331983805668,189.0,0.945273631840796,False,YFU,amy,11,200.0
11,494,10,0.08299595141700405,0.11051619433198379,196.0,0.9800995024875622,False,YFU,amy,12,200.0
20,494,10,0.12550607287449392,0.11008097165991902,37.0,0.1890547263681592,False,YFU,hpc,21,200.0
21,494,10,0.13765182186234817,0.1112753036437247,9.0,0.04975124378109453,True,YFU,hpc,22,200.0
22,494,10,0.1417004048582996,0.10972672064777328,6.0,0.03482587064676617,True,YFU,hpc,23,200.0
23,494,10,0.09109311740890688,0.10993927125506074,177.0,0.8855721393034826,False,YFU,hpc,24,200.0
24,494,10,0.11538461538461539,0.11189271255060727,82.0,0.4129353233830846,False,YFU,hpc,25,200.0
25,494,10,0.08502024291497975,0.10801619433198381,183.0,0.9154228855721394,False,YFU,hpc,26,200.0
26,494,10,0.09919028340080972,0.10942307692307693,152.0,0.7611940298507462,False,YFU,hpc,27,200.0
27,494,10,0.11740890688259109,0.10780364372469636,65.0,0.3283582089552239,False,YFU,hpc,28,200.0
28,494,10,0.11133603238866396,0.1079251012145749,81.0,0.4079601990049751,False,YFU,hpc,29,200.0
29,494,10,0.12348178137651822,0.10891700404858298,38.0,0.19402985074626866,False,YFU,hpc,30,200.0
30,494,10,0.1437246963562753,0.11091093117408907,2.0,0.014925373134328358,True,YFU,hpc,31,200.0
31,494,10,0.09919028340080972,0.10805668016194332,151.0,0.7562189054726368,False,YFU,hpc,32,200.0
32,494,10,0.09919028340080972,0.11119433198380566,155.0,0.7761194029850746,False,YFU,hpc,33,200.0
33,494,10,0.12955465587044535,0.10901821862348178,22.0,0.11442786069651742,False,YFU,hpc,34,200.0
34,494,10,0.1214574898785425,0.10969635627530364,46.0,0.23383084577114427,False,YFU,hpc,35,200.0
35,494,10,0.0931174089068826,0.10958502024291499,168.0,0.8407960199004975,False,YFU,hpc,36,200.0
36,494,10,0.12753036437246965,0.10892712550607288,24.0,0.12437810945273632,False,YFU,hpc,37,200.0
37,494,10,0.12550607287449392,0.10969635627530364,33.0,0.1691542288557214,False,YFU,hpc,38,200.0
38,494,10,0.1437246963562753,0.11076923076923077,10.0,0.05472636815920398,False,YFU,hpc,39,200.0
39,494,10,0.12955465587044535,0.10868421052631579,21.0,0.10945273631840796,False,YFU,hpc,40,200.0
40,494,10,0.11336032388663968,0.10878542510121456,73.0,0.3681592039800995,False,YFU,hpc,41,200.0
41,494,10,0.09109311740890688,0.11038461538461539,181.0,0.9054726368159204,False,YFU,hpc,42,200.0
42,494,10,0.11133603238866396,0.10974696356275306,95.0,0.47761194029850745,False,YFU,hpc,43,200.0
43,494,10,0.11336032388663968,0.11073886639676114,93.0,0.46766169154228854,False,YFU,amy,44,200.0
44,494,10,0.08704453441295547,0.10981781376518217,190.0,0.9502487562189055,False,YFU,amy,45,200.0
45,494,10,0.11133603238866396,0.10933198380566803,89.0,0.44776119402985076,False,YFU,amy,46,200.0
46,494,10,0.10931174089068826,0.11073886639676113,112.0,0.5621890547263682,False,YFU,amy,47,200.0
47,494,10,0.11336032388663968,0.11075910931174089,85.0,0.42786069651741293,False,YFU,amy,48,200.0
48,494,10,0.145748987854251,0.1102327935222672,7.0,0.03980099502487562,True,YFU,amy,49,200.0
49,494,10,0.13360323886639677,0.11059716599190283,24.0,0.12437810945273632,False,YFU,amy,50,200.0
50,494,10,0.11336032388663968,0.11101214574898786,94.0,0.472636815920398,False,YFU,amy,51,200.0
51,494,10,0.10323886639676114,0.11058704453441295,134.0,0.6716417910447762,False,YFU,amy,52,200.0
52,494,10,0.10931174089068826,0.11017206477732795,109.0,0.5472636815920398,False,YFU,amy,53,200.0
53,494,10,0.1214574898785425,0.11189271255060727,56.0,0.2835820895522388,False,YFU,amy,54,200.0
54,494,10,0.09919028340080972,0.10954453441295547,151.0,0.7562189054726368,False,YFU,hpc,55,200.0
55,494,10,0.08299595141700405,0.11014170040485832,192.0,0.9601990049751243,False,YFU,hpc,56,200.0
56,494,10,0.10728744939271255,0.11073886639676113,120.0,0.6019900497512438,False,YFU,hpc,57,200.0
57,494,10,0.10323886639676114,0.11126518218623482,140.0,0.7014925373134329,False,YFU,hpc,58,200.0
58,494,10,0.11538461538461539,0.10939271255060729,76.0,0.38308457711442784,False,YFU,hpc,59,200.0
59,494,10,0.11740890688259109,0.11128542510121457,74.0,0.373134328358209,False,YFU,hpc,60,200.0
60,494,10,0.09919028340080972,0.10922064777327936,150.0,0.7512437810945274,False,YFU,hpc,61,200.0
61,494,10,0.11133603238866396,0.10835020242914979,94.0,0.472636815920398,False,YFU,hpc,62,200.0
62,494,10,0.12955465587044535,0.11029352226720647,26.0,0.13432835820895522,False,YFU,hpc,63,200.0
63,494,10,0.0931174089068826,0.1092004048582996,169.0,0.845771144278607,False,YFU,hpc,64,200.0
64,494,10,0.1214574898785425,0.11157894736842106,65.0,0.3283582089552239,False,YFU,hpc,65,200.0
65,494,10,0.12348178137651822,0.1090080971659919,40.0,0.20398009950248755,False,YFU,hpc,66,200.0
66,494,10,0.13562753036437247,0.10852226720647774,12.0,0.06467661691542288,False,YFU,hpc,67,200.0
67,494,10,0.10323886639676114,0.1091093117408907,130.0,0.6517412935323383,False,YFU,hpc,68,200.0
68,494,10,0.10526315789473684,0.111082995951417,131.0,0.6567164179104478,False,YFU,hpc,69,200.0
69,494,10,0.10121457489878542,0.10808704453441295,135.0,0.6766169154228856,False,YFU,hpc,70,200.0
