subject,neuron,region_raw,region,n_trials,n_presentations,best_bin_ms,best_gamma,temporal_accuracy,permutation_p,n_perm_equal_or_better,coding,valid,invalid_reason,raw_significant,fdr_q,fdr_significant
YFS,60,hpc,HPC,160,264,225.0,0.2,0.1515151515151515,0.044776119402985,8.0,True,True,,True,0.15817018802093405,False
YFS,61,hpc,HPC,160,264,150.0,0.5,0.1287878787878787,0.0746268656716417,14.0,False,True,,False,0.20400510012750295,False
YFS,62,hpc,HPC,160,264,100.0,0.2,0.1136363636363636,0.572139303482587,114.0,False,True,,False,0.6114809058831578,False
YFS,74,hpc,HPC,160,264,60.0,0.8,0.1515151515151515,0.0348258706467661,6.0,True,True,,True,0.14244566640481773,False
YFS,75,hpc,HPC,160,264,450.0,0.2,0.1287878787878787,0.154228855721393,30.0,False,True,,False,0.28060367061015984,False
YFS,76,hpc,HPC,160,264,450.0,0.8,0.1590909090909091,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFS,77,hpc,HPC,160,264,75.0,0.2,0.1628787878787878,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFS,78,hpc,HPC,160,264,300.0,0.8,0.125,0.2686567164179104,53.0,False,True,,False,0.3709371922115311,False
YFS,79,hpc,HPC,160,264,150.0,0.5,0.1212121212121212,0.3432835820895522,68.0,False,True,,False,0.4283171299465972,False
YFS,80,hpc,HPC,160,264,100.0,0.5,0.178030303030303,0.0049751243781094,0.0,True,True,,True,0.10825870646766053,False
YFS,81,hpc,HPC,160,264,60.0,0.2,0.1098484848484848,0.5970149253731343,119.0,False,True,,False,0.6294110841143121,False
YFS,82,hpc,HPC,160,264,75.0,0.2,0.1325757575757575,0.1940298507462686,38.0,False,True,,False,0.3188889389908463,False
YFS,83,hpc,HPC,160,264,75.0,0.2,0.1136363636363636,0.5522388059701493,110.0,False,True,,False,0.5972523070532032,False
YFS,84,hpc,HPC,160,264,90.0,0.8,0.125,0.2587064676616915,51.0,False,True,,False,0.36365973748826913,False
YFS,85,amy,AMY,160,264,90.0,0.8,0.1363636363636363,0.1343283582089552,26.0,False,True,,False,0.26476314081765084,False
YFS,86,amy,AMY,160,264,90.0,0.8,0.1325757575757575,0.1890547263681592,37.0,False,True,,False,0.31644852659778033,False
YFS,87,amy,AMY,160,264,180.0,0.2,0.1401515151515151,0.1243781094527363,24.0,False,True,,False,0.254367261437175,False
YFS,88,amy,AMY,160,264,90.0,0.2,0.125,0.2835820895522388,56.0,False,True,,False,0.3847098671232366,False
YFS,89,amy,AMY,160,264,75.0,0.5,0.1174242424242424,0.4278606965174129,85.0,False,True,,False,0.49208502939846216,False
YFS,90,amy,AMY,160,264,150.0,0.8,0.1287878787878787,0.2736318407960199,54.0,False,True,,False,0.37589828634604755,False
YFS,91,amy,AMY,160,264,180.0,0.2,0.1098484848484848,0.4825870646766169,96.0,False,True,,False,0.5368657733825758,False
YFS,92,amy,AMY,160,264,60.0,0.2,0.1515151515151515,0.0248756218905472,4.0,True,True,,True,0.13266998341625172,False
YFS,93,amy,AMY,160,264,150.0,0.8,0.1287878787878787,0.2686567164179104,53.0,False,True,,False,0.3709371922115311,False
YFS,94,amy,AMY,160,264,300.0,0.8,0.1742424242424242,0.0099502487562189,1.0,True,True,,True,0.11516883666772515,False
YFS,95,amy,AMY,160,264,100.0,0.8,0.1628787878787878,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFT,9,ent,ENT,300,477,450.0,0.2,0.1383647798742138,0.0497512437810945,9.0,True,True,,True,0.1691542288557213,False
YFT,10,ent,ENT,300,477,180.0,0.8,0.1257861635220125,0.1840796019900497,36.0,False,True,,False,0.31293532338308444,False
YFT,11,ent,ENT,300,477,90.0,0.8,0.1446540880503144,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFT,12,ent,ENT,300,477,450.0,0.2,0.1551362683438155,0.0049751243781094,0.0,True,True,,True,0.10825870646766053,False
YFT,13,ent,ENT,300,477,75.0,0.5,0.1362683438155136,0.0895522388059701,17.0,False,True,,False,0.21845927314102123,False
YFT,14,ent,ENT,300,477,60.0,0.8,0.1174004192872117,0.4079601990049751,81.0,False,True,,False,0.47726956614775584,False
YFT,15,ent,ENT,300,477,150.0,0.2,0.1446540880503144,0.0348258706467661,6.0,True,True,,True,0.14244566640481773,False
YFT,16,ent,ENT,300,477,60.0,0.2,0.1278825995807128,0.1442786069651741,28.0,False,True,,False,0.2706467661691542,False
YFT,17,hpc,HPC,300,477,450.0,0.2,0.1467505241090146,0.0149253731343283,2.0,True,True,,True,0.12686567164179055,False
YFT,18,hpc,HPC,300,477,150.0,0.2,0.1320754716981132,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFT,19,hpc,HPC,300,477,450.0,0.2,0.1257861635220125,0.1492537313432835,29.0,False,True,,False,0.27617016956036133,False
YFT,20,hpc,HPC,300,477,60.0,0.2,0.10062893081761,0.900497512437811,180.0,False,True,,False,0.903820381487397,False
YFT,21,hpc,HPC,300,477,90.0,0.2,0.1341719077568134,0.0796019900497512,15.0,False,True,,False,0.21021108051973134,False
YFT,22,hpc,HPC,300,477,75.0,0.5,0.129979035639413,0.1442786069651741,28.0,False,True,,False,0.2706467661691542,False
YFT,23,hpc,HPC,300,477,60.0,0.2,0.0985324947589098,0.9154228855721394,183.0,False,True,,False,0.9171087472398597,False
YFT,24,hpc,HPC,300,477,75.0,0.5,0.1446540880503144,0.0248756218905472,4.0,True,True,,True,0.13266998341625172,False
YFT,25,hpc,HPC,300,477,60.0,0.8,0.1215932914046121,0.3034825870646766,60.0,False,True,,False,0.3987790516018939,False
YFT,26,hpc,HPC,300,477,300.0,0.2,0.1069182389937107,0.6666666666666666,133.0,False,True,,False,0.6907936507936507,False
YFT,27,hpc,HPC,300,477,100.0,0.2,0.1383647798742138,0.0646766169154228,12.0,False,True,,False,0.19546710889994445,False
YFT,28,hpc,HPC,300,477,90.0,0.8,0.1153039832285115,0.3532338308457711,70.0,False,True,,False,0.4298863623715872,False
YFT,29,hpc,HPC,300,477,90.0,0.2,0.1236897274633123,0.263681592039801,52.0,False,True,,False,0.3678020155632096,False
YFT,30,hpc,HPC,300,477,60.0,0.2,0.1069182389937107,0.6417910447761194,128.0,False,True,,False,0.6701234709370613,False
YFT,31,hpc,HPC,300,477,300.0,0.5,0.1236897274633123,0.2935323383084577,58.0,False,True,,False,0.392338063979855,False
YFT,32,amy,AMY,300,477,90.0,0.5,0.1614255765199161,0.0099502487562189,1.0,True,True,,True,0.11516883666772515,False
YFT,33,amy,AMY,300,477,180.0,0.8,0.1425576519916142,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFT,34,amy,AMY,300,477,60.0,0.8,0.1174004192872117,0.4477611940298507,89.0,False,True,,False,0.5095859614063573,False
YFT,35,amy,AMY,300,477,150.0,0.2,0.1362683438155136,0.0845771144278607,16.0,False,True,,False,0.21399976859886616,False
YFT,36,amy,AMY,300,477,100.0,0.8,0.1425576519916142,0.0696517412935323,13.0,False,True,,False,0.19942393296674513,False
YFT,37,amy,AMY,300,477,225.0,0.2,0.1383647798742138,0.0845771144278607,16.0,False,True,,False,0.21399976859886616,False
YFT,38,amy,AMY,300,477,60.0,0.5,0.129979035639413,0.1940298507462686,38.0,False,True,,False,0.3188889389908463,False
YFT,39,amy,AMY,300,477,900.0,0.2,0.1446540880503144,0.0248756218905472,4.0,True,True,,True,0.13266998341625172,False
YFT,40,hpc,HPC,300,477,150.0,0.2,0.1362683438155136,0.0945273631840796,18.0,False,True,,False,0.2245540854678572,False
YFT,41,hpc,HPC,300,477,225.0,0.2,0.1215932914046121,0.2338308457711442,46.0,False,True,,False,0.34850405506713006,False
YFT,42,hpc,HPC,300,477,450.0,0.2,0.1509433962264151,0.0099502487562189,1.0,True,True,,True,0.11516883666772515,False
YFT,43,hpc,HPC,300,477,180.0,0.8,0.1362683438155136,0.0696517412935323,13.0,False,True,,False,0.19942393296674513,False
YFT,44,hpc,HPC,300,477,450.0,0.2,0.1069182389937107,0.6517412935323383,130.0,False,True,,False,0.6792093173976859,False
YFT,45,hpc,HPC,300,477,150.0,0.2,0.1446540880503144,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFT,46,hpc,HPC,300,477,450.0,0.2,0.1467505241090146,0.0248756218905472,4.0,True,True,,True,0.13266998341625172,False
YFT,47,hpc,HPC,300,477,300.0,0.2,0.1320754716981132,0.1044776119402985,20.0,False,True,,False,0.23485876403108424,False
YFT,48,hpc,HPC,300,477,100.0,0.2,0.1236897274633123,0.2338308457711442,46.0,False,True,,False,0.34850405506713006,False
YFT,49,hpc,HPC,300,477,225.0,0.2,0.1530398322851153,0.0149253731343283,2.0,True,True,,True,0.12686567164179055,False
YFT,50,hpc,HPC,300,477,300.0,0.2,0.1488469601677149,0.0149253731343283,2.0,True,True,,True,0.12686567164179055,False
YFT,51,hpc,HPC,300,477,90.0,0.8,0.140461215932914,0.099502487562189,19.0,False,True,,False,0.22936166624504584,False
YFT,69,ent,ENT,300,477,100.0,0.8,0.1236897274633123,0.2139303482587064,42.0,False,True,,False,0.33635291749345747,False
YFT,70,ent,ENT,300,477,100.0,0.5,0.1069182389937107,0.5323383084577115,106.0,False,True,,False,0.5838549189536191,False
YFT,71,ent,ENT,300,477,100.0,0.5,0.1278825995807128,0.208955223880597,41.0,False,True,,False,0.33140420347243377,False
YFT,72,ent,ENT,300,477,180.0,0.2,0.1132075471698113,0.5024875621890548,100.0,False,True,,False,0.5578637425119302,False
YFT,73,ent,ENT,300,477,90.0,0.5,0.1027253668763102,0.6666666666666666,133.0,False,True,,False,0.6907936507936507,False
YFT,74,ent,ENT,300,477,180.0,0.2,0.1425576519916142,0.044776119402985,8.0,True,True,,True,0.15817018802093405,False
YFT,75,ent,ENT,300,477,300.0,0.2,0.1362683438155136,0.1144278606965174,22.0,False,True,,False,0.24800301282432458,False
YFT,76,ent,ENT,300,477,100.0,0.2,0.1278825995807128,0.208955223880597,41.0,False,True,,False,0.33140420347243377,False
YFT,77,ent,ENT,300,477,75.0,0.2,0.1383647798742138,0.0895522388059701,17.0,False,True,,False,0.21845927314102123,False
YFU,0,amy,AMY,300,494,900.0,0.2,0.1153846153846153,0.4079601990049751,81.0,False,True,,False,0.47726956614775584,False
YFU,1,amy,AMY,300,494,150.0,0.8,0.1356275303643724,0.0398009950248756,7.0,True,True,,True,0.15141077827644983,False
YFU,2,amy,AMY,300,494,180.0,0.2,0.117408906882591,0.3432835820895522,68.0,False,True,,False,0.4283171299465972,False
YFU,3,amy,AMY,300,494,450.0,0.2,0.1376518218623481,0.0796019900497512,15.0,False,True,,False,0.21021108051973134,False
YFU,4,amy,AMY,300,494,100.0,0.2,0.1214574898785425,0.2437810945273631,48.0,False,True,,False,0.3517690064267521,False
YFU,5,amy,AMY,300,494,450.0,0.8,0.117408906882591,0.4228855721393035,84.0,False,True,,False,0.4884283465897688,False
YFU,6,amy,AMY,300,494,60.0,0.5,0.097165991902834,0.7860696517412935,157.0,False,True,,False,0.8007900572046136,False
YFU,7,amy,AMY,300,494,180.0,0.2,0.1336032388663967,0.0845771144278607,16.0,False,True,,False,0.21399976859886616,False
YFU,8,amy,AMY,300,494,90.0,0.2,0.1072874493927125,0.5422885572139303,108.0,False,True,,False,0.5876593129967691,False
YFU,9,amy,AMY,300,494,75.0,0.5,0.1093117408906882,0.5074626865671642,101.0,False,True,,False,0.5610969542531247,False
YFU,10,amy,AMY,300,494,100.0,0.2,0.1093117408906882,0.5572139303482587,111.0,False,True,,False,0.6014372581536761,False
YFU,11,amy,AMY,300,494,100.0,0.2,0.1153846153846153,0.4328358208955223,86.0,False,True,,False,0.49466950959488265,False
YFU,20,hpc,HPC,300,494,900.0,0.2,0.131578947368421,0.1194029850746268,23.0,False,True,,False,0.25373134328358193,False
YFU,21,hpc,HPC,300,494,900.0,0.2,0.1376518218623481,0.044776119402985,8.0,True,True,,True,0.15817018802093405,False
YFU,22,hpc,HPC,300,494,900.0,0.2,0.1295546558704453,0.1044776119402985,20.0,False,True,,False,0.23485876403108424,False
YFU,23,hpc,HPC,300,494,100.0,0.8,0.1356275303643724,0.0597014925373134,11.0,False,True,,False,0.18558635394456277,False
YFU,24,hpc,HPC,300,494,60.0,0.2,0.1275303643724696,0.2388059701492537,47.0,False,True,,False,0.3517690064267521,False
YFU,25,hpc,HPC,300,494,100.0,0.8,0.1255060728744939,0.154228855721393,30.0,False,True,,False,0.28060367061015984,False
YFU,26,hpc,HPC,300,494,60.0,0.8,0.1234817813765182,0.2686567164179104,53.0,False,True,,False,0.3709371922115311,False
YFU,27,hpc,HPC,300,494,180.0,0.2,0.1376518218623481,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFU,28,hpc,HPC,300,494,180.0,0.8,0.131578947368421,0.1243781094527363,24.0,False,True,,False,0.254367261437175,False
YFU,29,hpc,HPC,300,494,450.0,0.2,0.1518218623481781,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFU,30,hpc,HPC,300,494,900.0,0.2,0.1578947368421052,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFU,31,hpc,HPC,300,494,180.0,0.8,0.1417004048582996,0.0298507462686567,5.0,True,True,,True,0.13646055437100205,False
YFU,32,hpc,HPC,300,494,225.0,0.5,0.1558704453441295,0.0049751243781094,0.0,True,True,,True,0.10825870646766053,False
YFU,33,hpc,HPC,300,494,60.0,0.8,0.1578947368421052,0.0099502487562189,1.0,True,True,,True,0.11516883666772515,False
YFU,34,hpc,HPC,300,494,90.0,0.2,0.1214574898785425,0.2835820895522388,56.0,False,True,,False,0.3847098671232366,False
YFU,35,hpc,HPC,300,494,180.0,0.5,0.1295546558704453,0.1592039800995024,31.0,False,True,,False,0.2867780303779116,False
YFU,36,hpc,HPC,300,494,100.0,0.8,0.1336032388663967,0.0696517412935323,13.0,False,True,,False,0.19942393296674513,False
YFU,37,hpc,HPC,300,494,75.0,0.2,0.1336032388663967,0.1094527363184079,21.0,False,True,,False,0.24204182340330854,False
YFU,38,hpc,HPC,300,494,90.0,0.8,0.1497975708502024,0.0149253731343283,2.0,True,True,,True,0.12686567164179055,False
YFU,39,hpc,HPC,300,494,90.0,0.2,0.1599190283400809,0.0049751243781094,0.0,True,True,,True,0.10825870646766053,False
YFU,40,hpc,HPC,300,494,90.0,0.2,0.1153846153846153,0.417910447761194,83.0,False,True,,False,0.4847404767208732,False
YFU,41,hpc,HPC,300,494,90.0,0.2,0.1255060728744939,0.2587064676616915,51.0,False,True,,False,0.36365973748826913,False
YFU,42,hpc,HPC,300,494,150.0,0.5,0.1417004048582996,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFU,43,amy,AMY,300,494,180.0,0.5,0.1497975708502024,0.0149253731343283,2.0,True,True,,True,0.12686567164179055,False
YFU,44,amy,AMY,300,494,60.0,0.2,0.1133603238866396,0.4378109452736318,87.0,False,True,,False,0.4993064029955046,False
YFU,45,amy,AMY,300,494,90.0,0.5,0.1336032388663967,0.099502487562189,19.0,False,True,,False,0.22936166624504584,False
YFU,46,amy,AMY,300,494,60.0,0.2,0.1255060728744939,0.2338308457711442,46.0,False,True,,False,0.34850405506713006,False
YFU,47,amy,AMY,300,494,900.0,0.2,0.1295546558704453,0.1343283582089552,26.0,False,True,,False,0.26476314081765084,False
YFU,48,amy,AMY,300,494,900.0,0.2,0.1538461538461538,0.0099502487562189,1.0,True,True,,True,0.11516883666772515,False
YFU,49,amy,AMY,300,494,180.0,0.2,0.1376518218623481,0.0597014925373134,11.0,False,True,,False,0.18558635394456277,False
YFU,50,amy,AMY,300,494,300.0,0.2,0.1417004048582996,0.0646766169154228,12.0,False,True,,False,0.19546710889994445,False
YFU,51,amy,AMY,300,494,100.0,0.2,0.1497975708502024,0.0248756218905472,4.0,True,True,,True,0.13266998341625172,False
YFU,52,amy,AMY,300,494,150.0,0.8,0.1437246963562753,0.0348258706467661,6.0,True,True,,True,0.14244566640481773,False
YFU,53,amy,AMY,300,494,450.0,0.8,0.1477732793522267,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFU,54,hpc,HPC,300,494,150.0,0.8,0.1376518218623481,0.0398009950248756,7.0,True,True,,True,0.15141077827644983,False
YFU,55,hpc,HPC,300,494,60.0,0.5,0.1376518218623481,0.0796019900497512,15.0,False,True,,False,0.21021108051973134,False
YFU,56,hpc,HPC,300,494,225.0,0.2,0.145748987854251,0.0049751243781094,0.0,True,True,,True,0.10825870646766053,False
YFU,57,hpc,HPC,300,494,450.0,0.2,0.131578947368421,0.1144278606965174,22.0,False,True,,False,0.24800301282432458,False
YFU,58,hpc,HPC,300,494,180.0,0.2,0.1113360323886639,0.4626865671641791,92.0,False,True,,False,0.5222022666749242,False
YFU,59,hpc,HPC,300,494,300.0,0.2,0.1234817813765182,0.2388059701492537,47.0,False,True,,False,0.3517690064267521,False
YFU,60,hpc,HPC,300,494,900.0,0.2,0.1194331983805668,0.2935323383084577,58.0,False,True,,False,0.392338063979855,False
YFU,61,hpc,HPC,300,494,150.0,0.2,0.1599190283400809,0.0099502487562189,1.0,True,True,,True,0.11516883666772515,False
YFU,62,hpc,HPC,300,494,900.0,0.2,0.145748987854251,0.0248756218905472,4.0,True,True,,True,0.13266998341625172,False
YFU,63,hpc,HPC,300,494,75.0,0.2,0.1275303643724696,0.1592039800995024,31.0,False,True,,False,0.2867780303779116,False
YFU,64,hpc,HPC,300,494,150.0,0.2,0.1234817813765182,0.2437810945273631,48.0,False,True,,False,0.3517690064267521,False
YFU,65,hpc,HPC,300,494,450.0,0.5,0.1295546558704453,0.1243781094527363,24.0,False,True,,False,0.254367261437175,False
YFU,66,hpc,HPC,300,494,900.0,0.2,0.1356275303643724,0.099502487562189,19.0,False,True,,False,0.22936166624504584,False
YFU,67,hpc,HPC,300,494,60.0,0.8,0.1518218623481781,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFU,68,hpc,HPC,300,494,90.0,0.8,0.145748987854251,0.0199004975124378,3.0,True,True,,True,0.12887941246150195,False
YFU,69,hpc,HPC,300,494,90.0,0.2,0.1417004048582996,0.044776119402985,8.0,True,True,,True,0.15817018802093405,False
