trial_index,operand,number,TC1,TC2
159.0,1.0,7,0.23459430851039081,-0.8825704522057439
159.0,2.0,3,-0.1798648929811923,1.7448558923977264
160.0,1.0,9,1.281198805008106,0.8062918896445554
161.0,1.0,8,0.5666521485465383,1.052669918272109
161.0,2.0,9,0.48814611411699066,-1.142526082250698
162.0,1.0,4,0.08217824223609754,0.6804661872850302
162.0,2.0,2,-0.9897647039551783,1.6449808365751437
163.0,1.0,5,0.5792410369811872,1.1664259468254299
163.0,2.0,4,2.957071884315771,0.1370553128816937
164.0,1.0,7,-0.4526375223950434,-0.31651355175299006
164.0,2.0,1,-1.537899193007406,0.21490099798146217
165.0,1.0,3,0.5765506908576261,0.021058586920584484
166.0,2.0,3,-0.8012965595162129,-1.592706218855739
167.0,1.0,7,0.10272102857016081,1.08362016964743
168.0,1.0,4,0.8618269585325403,0.5051902240751334
168.0,2.0,2,-0.23915010360348882,1.87098496607059
169.0,1.0,6,0.9745805305645545,0.05570093763888606
170.0,2.0,2,1.281198805008106,0.8062918896445554
171.0,1.0,8,0.28325114083516145,-0.29643226552942337
171.0,2.0,5,0.09862346974620201,0.1654300660263665
172.0,1.0,3,-1.7225427298218154,-1.4702692445258565
172.0,2.0,3,-1.3031550176208,0.9778649951066741
173.0,2.0,9,-0.35460988748451383,-0.971925681461117
175.0,2.0,5,2.2431173543945775,-1.8540818213263641
176.0,1.0,1,-0.9041357235116897,-0.02779568970790786
176.0,2.0,6,0.3960205785926254,1.4011110220974377
177.0,1.0,8,1.0311753950632898,-1.215795495938823
177.0,2.0,4,0.35585507587854465,0.01053876035337475
178.0,1.0,8,1.570003468344804,-0.9916194888292281
178.0,2.0,4,-1.8023548610527254,0.39973842084771577
179.0,2.0,6,-2.9362733639898586,0.34501478390584756
180.0,1.0,9,1.1027740099790415,-2.0155540085862502
180.0,2.0,4,0.013983943704895103,0.7979035567765347
181.0,1.0,2,0.5987785031876188,0.46285039065760486
181.0,2.0,2,0.5268885384052239,-1.6718091382859612
182.0,1.0,2,-0.3052232191733052,-0.06644342378245544
182.0,2.0,9,0.6539661549859564,-0.581468786636322
183.0,1.0,8,0.7752269223541104,0.3116404259227968
183.0,2.0,3,-0.26799398558063414,1.3686566907543285
184.0,2.0,7,-0.9897647039551783,1.6449808365751437
185.0,1.0,7,0.2733525985240737,0.7351790658221012
185.0,2.0,5,-0.1692523804091163,-1.1144439420145662
186.0,1.0,7,-1.0647469074339007,-0.30113925745926035
186.0,2.0,9,0.2706622524005126,-0.4101882940827442
187.0,2.0,3,1.1181079393663498,-1.9001137540868736
189.0,1.0,3,0.39192301976866656,0.48292091847637447
189.0,2.0,8,1.4665563120835035,0.6637736290911062
190.0,1.0,2,-0.8410443039320777,-2.170152701350701
190.0,2.0,8,0.41073064998866027,-0.5399987086937917
191.0,1.0,4,0.8434212208853128,0.19420305643129213
191.0,2.0,3,-1.285754600101204,0.18212262422029052
192.0,1.0,2,0.13255436494948805,0.5456454094308077
192.0,2.0,2,0.22978277942544373,0.026927947233960522
193.0,1.0,1,-0.467363459516528,-0.5224363950248693
193.0,2.0,1,1.443931171891703,-0.9752303019486425
194.0,1.0,7,0.20074866348069043,0.42820803993930323
194.0,2.0,2,0.03280743965033866,1.9220165036694774
195.0,1.0,3,-1.2963829783987297,0.8943898845694744
195.0,2.0,2,-0.6033342982807168,0.5255641232072411
196.0,1.0,1,0.7841360102630163,0.32033213010415557
196.0,2.0,5,0.09690417935758217,0.8863890305569093
197.0,2.0,9,-0.7304119148614495,-0.5647762284423982
198.0,1.0,5,0.3812946414711408,1.1951881788255583
198.0,2.0,8,-0.23433857451854173,0.9614865666308854
199.0,1.0,9,-0.8516568165041537,0.6891471330615918
199.0,2.0,2,0.8434212208853128,0.19420305643129213
200.0,2.0,4,-0.11208835274820587,0.8142927436571205
201.0,1.0,7,0.7694100731415316,0.11440928683227636
201.0,2.0,9,0.5946809443636599,-0.4553397129634584
202.0,1.0,9,1.2077956495301487,0.6360155312730364
202.0,2.0,2,-0.4039806900702727,0.2696246349233305
203.0,1.0,4,-0.24324766242744764,0.9527948624495265
203.0,2.0,7,-0.2227207418188341,-0.7910837292511821
204.0,1.0,8,0.13665192377344687,1.4638355130518712
204.0,2.0,5,-0.2672800153196459,-0.4590318123064393
205.0,1.0,2,1.159938037639952,-0.08681732291456318
205.0,2.0,1,0.751194569461912,-1.1001862488331693
206.0,1.0,5,0.07736671315115046,1.5899645867247345
206.0,2.0,1,0.19934145078029267,0.6553852962230854
207.0,1.0,8,1.8026105950445743,-0.3208223064225743
208.0,1.0,2,0.589869415278713,0.4541586864762461
